Theta,Phi,RCS(dBsm)
45.0,-45.0,-10.332673138352511
45.0,-44.0,-12.022847977296834
45.0,-43.0,-15.056731223879197
45.0,-42.0,-24.565851587985776
45.0,-41.0,-22.78717669520152
45.0,-40.0,-14.216091074398882
45.0,-39.0,-10.902527523218739
45.0,-38.0,-9.961724685873293
45.0,-37.0,-10.308906178462397
45.0,-36.0,-13.015455004103346
45.0,-35.0,-18.412918416370736
45.0,-34.0,-33.40024622186982
45.0,-33.0,-19.372099088284752
45.0,-32.0,-15.405434035014904
45.0,-31.0,-15.042499155207382
45.0,-30.0,-17.3375772698076
45.0,-29.0,-21.722109833077603
45.0,-28.0,-28.546551754980534
45.0,-27.0,-21.914930173484095
45.0,-26.0,-16.626427603611173
45.0,-25.0,-15.7771619963943
45.0,-24.0,-18.305089354027636
45.0,-23.0,-28.33256672965635
45.0,-22.0,-17.03049665531458
45.0,-21.0,-15.595730075783905
45.0,-20.0,-21.120448842117096
45.0,-19.0,-30.247888078658697
45.0,-18.0,-18.042475506733226
45.0,-17.0,-15.94962420812599
45.0,-16.0,-22.222745030529598
45.0,-15.0,-38.91589028120295
45.0,-14.0,-17.50778896551356
45.0,-13.0,-18.948183373102403
45.0,-12.0,-26.30871663643903
45.0,-11.0,-21.03771046428962
45.0,-10.0,-19.89392363695039
45.0,-9.0,-21.366274765948013
45.0,-8.0,-23.2512298045504
45.0,-7.0,-18.83410319003137
45.0,-6.0,-25.11590233020762
45.0,-5.0,-32.63296475542065
45.0,-4.0,-22.540116244822286
45.0,-3.0,-19.653308897103614
45.0,-2.0,-22.950694854465468
45.0,-1.0,-21.249108976821528
45.0,0.0,-19.62118678162026
45.0,1.0,-21.24910897679504
45.0,2.0,-22.950694854515092
45.0,3.0,-19.653308897179162
45.0,4.0,-22.540116244879922
45.0,5.0,-32.63296475535507
45.0,6.0,-25.115902330256578
45.0,7.0,-18.8341031899615
45.0,8.0,-23.251229804509045
45.0,9.0,-21.366274765840664
45.0,10.0,-19.89392363701064
45.0,11.0,-21.037710464433705
45.0,12.0,-26.30871663640481
45.0,13.0,-18.948183373141795
45.0,14.0,-17.507788965455347
45.0,15.0,-38.91589028213144
45.0,16.0,-22.222745030568454
45.0,17.0,-15.949624208138983
45.0,18.0,-18.042475506761903
45.0,19.0,-30.247888078620406
45.0,20.0,-21.120448842143787
45.0,21.0,-15.595730075846015
45.0,22.0,-17.030496655319077
45.0,23.0,-28.33256672936196
45.0,24.0,-18.305089354068137
45.0,25.0,-15.777161996388461
45.0,26.0,-16.62642760368868
45.0,27.0,-21.91493017358686
45.0,28.0,-28.546551754978537
45.0,29.0,-21.722109833103733
45.0,30.0,-17.337577269809405
45.0,31.0,-15.042499155274587
45.0,32.0,-15.405434034946685
45.0,33.0,-19.37209908820716
45.0,34.0,-33.40024622132275
45.0,35.0,-18.4129184163447
45.0,36.0,-13.01545500409153
45.0,37.0,-10.308906178485087
45.0,38.0,-9.961724685865029
45.0,39.0,-10.902527523238712
45.0,40.0,-14.21609107436691
45.0,41.0,-22.787176695164554
45.0,42.0,-24.565851588062706
45.0,43.0,-15.056731223856737
45.0,44.0,-12.022847977262733
45.0,45.0,-10.332673138366077
46.0,-45.0,-7.985064675209638
46.0,-44.0,-8.771549967104674
46.0,-43.0,-9.74207176196941
46.0,-42.0,-12.033975141422301
46.0,-41.0,-17.47762274088428
46.0,-40.0,-35.16650319421052
46.0,-39.0,-18.599825397720547
46.0,-38.0,-13.406662902594617
46.0,-37.0,-11.12066425263972
46.0,-36.0,-10.750469376909006
46.0,-35.0,-12.261747435457684
46.0,-34.0,-15.96482493958526
46.0,-33.0,-27.704853991221434
46.0,-32.0,-23.17277550590498
46.0,-31.0,-16.434822630269835
46.0,-30.0,-15.525940309568671
46.0,-29.0,-16.333110532352034
46.0,-28.0,-21.06309098913437
46.0,-27.0,-27.790011026581503
46.0,-26.0,-23.124206615298462
46.0,-25.0,-18.37783026654224
46.0,-24.0,-15.46434790950061
46.0,-23.0,-18.249987878410348
46.0,-22.0,-29.811321593761605
46.0,-21.0,-16.944537412712112
46.0,-20.0,-16.68885702290654
46.0,-19.0,-19.891887198034077
46.0,-18.0,-35.415513942292975
46.0,-17.0,-18.800836868320186
46.0,-16.0,-15.86098786790713
46.0,-15.0,-25.385736832285097
46.0,-14.0,-38.49677081557123
46.0,-13.0,-16.23734095861096
46.0,-12.0,-22.225402026785524
46.0,-11.0,-27.271542219024084
46.0,-10.0,-18.7525175292322
46.0,-9.0,-20.752546433894242
46.0,-8.0,-28.257654084429134
46.0,-7.0,-26.16512701865402
46.0,-6.0,-17.636791970315723
46.0,-5.0,-24.53409825166737
46.0,-4.0,-24.430713278052494
46.0,-3.0,-20.980010334514635
46.0,-2.0,-34.96447901204784
46.0,-1.0,-35.35204589155067
46.0,0.0,-21.437160461275994
46.0,1.0,-35.352045891406235
46.0,2.0,-34.96447901185478
46.0,3.0,-20.98001033449464
46.0,4.0,-24.430713278153767
46.0,5.0,-24.534098251774275
46.0,6.0,-17.636791970340585
46.0,7.0,-26.16512701900671
46.0,8.0,-28.257654084614142
46.0,9.0,-20.752546434045346
46.0,10.0,-18.752517529300043
46.0,11.0,-27.27154221925963
46.0,12.0,-22.22540202667245
46.0,13.0,-16.23734095865541
46.0,14.0,-38.4967708152482
46.0,15.0,-25.385736832303895
46.0,16.0,-15.860987867918897
46.0,17.0,-18.80083686830263
46.0,18.0,-35.41551394175057
46.0,19.0,-19.891887198099422
46.0,20.0,-16.688857022926882
46.0,21.0,-16.944537412716386
46.0,22.0,-29.811321593424974
46.0,23.0,-18.24998787845582
46.0,24.0,-15.464347909549831
46.0,25.0,-18.377830266511722
46.0,26.0,-23.124206615340274
46.0,27.0,-27.790011026600464
46.0,28.0,-21.063090989171094
46.0,29.0,-16.33311053238481
46.0,30.0,-15.525940309552666
46.0,31.0,-16.434822630281072
46.0,32.0,-23.172775506010343
46.0,33.0,-27.70485399131326
46.0,34.0,-15.964824939614658
46.0,35.0,-12.26174743545425
46.0,36.0,-10.750469376904059
46.0,37.0,-11.120664252639054
46.0,38.0,-13.406662902552885
46.0,39.0,-18.599825397740094
46.0,40.0,-35.166503194342425
46.0,41.0,-17.477622740864046
46.0,42.0,-12.033975141415677
46.0,43.0,-9.742071761956417
46.0,44.0,-8.771549967095426
46.0,45.0,-7.985064675246657
47.0,-45.0,-7.4096317289589475
47.0,-44.0,-7.699499649512442
47.0,-43.0,-7.937562104633348
47.0,-42.0,-8.625824894524921
47.0,-41.0,-10.70997097929226
47.0,-40.0,-14.431722417721016
47.0,-39.0,-21.80336554867911
47.0,-38.0,-27.745225415880554
47.0,-37.0,-17.46654498024045
47.0,-36.0,-13.144930990185701
47.0,-35.0,-11.942540230500986
47.0,-34.0,-12.128629114913698
47.0,-33.0,-15.055758781316655
47.0,-32.0,-21.738299422866834
47.0,-31.0,-27.260857484795945
47.0,-30.0,-18.47928981752939
47.0,-29.0,-15.635980957927519
47.0,-28.0,-16.40690182303326
47.0,-27.0,-19.537962470272777
47.0,-26.0,-25.698817243133032
47.0,-25.0,-26.9556712102071
47.0,-24.0,-19.114454744320156
47.0,-23.0,-15.915077403255875
47.0,-22.0,-17.343390606632745
47.0,-21.0,-32.075207642810774
47.0,-20.0,-18.016682016748934
47.0,-19.0,-16.588631860505615
47.0,-18.0,-20.88891982011811
47.0,-17.0,-30.301646245259086
47.0,-16.0,-17.182181426207034
47.0,-15.0,-18.13448822599837
47.0,-14.0,-22.990390563229447
47.0,-13.0,-24.635568883206197
47.0,-12.0,-17.722919871720816
47.0,-11.0,-20.896709545021043
47.0,-10.0,-30.021594431095085
47.0,-9.0,-19.716582519747305
47.0,-8.0,-18.958903989359182
47.0,-7.0,-35.8646018825494
47.0,-6.0,-22.668987641674647
47.0,-5.0,-23.286237448005682
47.0,-4.0,-26.358988149344253
47.0,-3.0,-19.151679366834827
47.0,-2.0,-22.040180660213593
47.0,-1.0,-24.484140329164696
47.0,0.0,-18.254987719196315
47.0,1.0,-24.48414032910472
47.0,2.0,-22.040180660218937
47.0,3.0,-19.15167936685225
47.0,4.0,-26.358988149417844
47.0,5.0,-23.286237447993408
47.0,6.0,-22.668987641709958
47.0,7.0,-35.86460188280091
47.0,8.0,-18.958903989302854
47.0,9.0,-19.71658251972017
47.0,10.0,-30.021594431163336
47.0,11.0,-20.89670954507668
47.0,12.0,-17.722919871798247
47.0,13.0,-24.635568883185094
47.0,14.0,-22.990390563286205
47.0,15.0,-18.1344882260697
47.0,16.0,-17.182181426167308
47.0,17.0,-30.301646245131018
47.0,18.0,-20.888919820096774
47.0,19.0,-16.588631860482604
47.0,20.0,-18.01668201683254
47.0,21.0,-32.07520764229155
47.0,22.0,-17.34339060664966
47.0,23.0,-15.915077403347022
47.0,24.0,-19.11445474432781
47.0,25.0,-26.95567121013182
47.0,26.0,-25.69881724310917
47.0,27.0,-19.5379624702842
47.0,28.0,-16.40690182305629
47.0,29.0,-15.635980957949764
47.0,30.0,-18.479289817501503
47.0,31.0,-27.260857484559846
47.0,32.0,-21.738299422855437
47.0,33.0,-15.05575878128851
47.0,34.0,-12.128629114860406
47.0,35.0,-11.94254023050108
47.0,36.0,-13.144930990238548
47.0,37.0,-17.46654498019905
47.0,38.0,-27.74522541582972
47.0,39.0,-21.80336554877387
47.0,40.0,-14.431722417698333
47.0,41.0,-10.709970979296594
47.0,42.0,-8.625824894520214
47.0,43.0,-7.937562104644673
47.0,44.0,-7.699499649517069
47.0,45.0,-7.409631728986987
48.0,-45.0,-7.911407551718498
48.0,-44.0,-8.162998950286653
48.0,-43.0,-7.753441232889449
48.0,-42.0,-7.617966234295302
48.0,-41.0,-8.29631730124217
48.0,-40.0,-10.229150670558106
48.0,-39.0,-12.729539671865025
48.0,-38.0,-17.04406684235552
48.0,-37.0,-24.10434694813775
48.0,-36.0,-24.03606915263703
48.0,-35.0,-16.456031332445516
48.0,-34.0,-13.46166498607927
48.0,-33.0,-12.682181314979058
48.0,-32.0,-14.400621643196514
48.0,-31.0,-19.170512573710468
48.0,-30.0,-36.060954278382845
48.0,-29.0,-20.48368863475155
48.0,-28.0,-16.40677566068905
48.0,-27.0,-16.467242613555257
48.0,-26.0,-18.63387304209268
48.0,-25.0,-25.11982501761466
48.0,-24.0,-28.49058758533268
48.0,-23.0,-20.041122161569184
48.0,-22.0,-16.127322662372762
48.0,-21.0,-17.247739155012937
48.0,-20.0,-28.535414323362367
48.0,-19.0,-18.047153328385498
48.0,-18.0,-17.98753422853558
48.0,-17.0,-19.821875819334338
48.0,-16.0,-34.19558185001469
48.0,-15.0,-17.678147246211918
48.0,-14.0,-18.772809531407418
48.0,-13.0,-25.706395405839228
48.0,-12.0,-22.524819877830957
48.0,-11.0,-18.843535305833402
48.0,-10.0,-22.079063006428274
48.0,-9.0,-24.427149073606856
48.0,-8.0,-22.316974123512836
48.0,-7.0,-20.277400057006496
48.0,-6.0,-23.822150560992196
48.0,-5.0,-20.16004373364575
48.0,-4.0,-23.956957554891964
48.0,-3.0,-24.28366376762479
48.0,-2.0,-27.29574114774893
48.0,-1.0,-25.934833721421487
48.0,0.0,-26.98018232409456
48.0,1.0,-25.934833721335387
48.0,2.0,-27.295741147751794
48.0,3.0,-24.283663767593563
48.0,4.0,-23.956957554863138
48.0,5.0,-20.16004373368327
48.0,6.0,-23.82215056108157
48.0,7.0,-20.27740005707479
48.0,8.0,-22.316974123560954
48.0,9.0,-24.427149073650103
48.0,10.0,-22.079063006371825
48.0,11.0,-18.84353530582063
48.0,12.0,-22.524819877916077
48.0,13.0,-25.70639540574124
48.0,14.0,-18.772809531380695
48.0,15.0,-17.67814724624533
48.0,16.0,-34.19558184995809
48.0,17.0,-19.821875819323083
48.0,18.0,-17.987534228589237
48.0,19.0,-18.04715332842885
48.0,20.0,-28.53541432338266
48.0,21.0,-17.24773915502582
48.0,22.0,-16.12732266241942
48.0,23.0,-20.041122161603372
48.0,24.0,-28.490587585240178
48.0,25.0,-25.119825017712472
48.0,26.0,-18.63387304212598
48.0,27.0,-16.467242613546905
48.0,28.0,-16.40677566069359
48.0,29.0,-20.483688634794696
48.0,30.0,-36.060954278235165
48.0,31.0,-19.170512573741444
48.0,32.0,-14.40062164322489
48.0,33.0,-12.682181314950746
48.0,34.0,-13.46166498606306
48.0,35.0,-16.45603133244382
48.0,36.0,-24.036069152687574
48.0,37.0,-24.104346948088224
48.0,38.0,-17.044066842342335
48.0,39.0,-12.729539671845075
48.0,40.0,-10.229150670555619
48.0,41.0,-8.296317301248271
48.0,42.0,-7.617966234308176
48.0,43.0,-7.753441232903931
48.0,44.0,-8.162998950299297
48.0,45.0,-7.911407551704659
49.0,-45.0,-9.710496871204455
49.0,-44.0,-9.65905878742335
49.0,-43.0,-9.078818734116936
49.0,-42.0,-8.084920688091353
49.0,-41.0,-7.726776928583905
49.0,-40.0,-8.56971589593808
49.0,-39.0,-10.107614567410542
49.0,-38.0,-11.773030576078899
49.0,-37.0,-14.157635134163638
49.0,-36.0,-17.737603491279796
49.0,-35.0,-26.90881800037415
49.0,-34.0,-21.733442388203112
49.0,-33.0,-15.30143137959034
49.0,-32.0,-13.650261610604304
49.0,-31.0,-13.937038941233773
49.0,-30.0,-18.016643044304182
49.0,-29.0,-28.359664972096308
49.0,-28.0,-22.660803731327753
49.0,-27.0,-17.839425286868757
49.0,-26.0,-16.41420068301413
49.0,-25.0,-18.84022400660111
49.0,-24.0,-22.356514275397128
49.0,-23.0,-32.02740514743492
49.0,-22.0,-21.5476931882447
49.0,-21.0,-15.7243717660464
49.0,-20.0,-17.501466322282575
49.0,-19.0,-32.73906010605964
49.0,-18.0,-18.807744197647626
49.0,-17.0,-18.326962708438682
49.0,-16.0,-20.1793534589758
49.0,-15.0,-28.143532917592292
49.0,-14.0,-16.898446713400933
49.0,-13.0,-21.628500582559603
49.0,-12.0,-25.491856509358968
49.0,-11.0,-18.823646782803163
49.0,-10.0,-21.58245405425781
49.0,-9.0,-24.59357796646209
49.0,-8.0,-22.733023659000537
49.0,-7.0,-19.00180101657911
49.0,-6.0,-44.37508788013329
49.0,-5.0,-34.44577989961004
49.0,-4.0,-19.491089446871083
49.0,-3.0,-28.796944976161175
49.0,-2.0,-21.904094113558727
49.0,-1.0,-19.138743083174376
49.0,0.0,-30.44119201344821
49.0,1.0,-19.138743083177395
49.0,2.0,-21.90409411357588
49.0,3.0,-28.796944976219876
49.0,4.0,-19.49108944690133
49.0,5.0,-34.445779899146814
49.0,6.0,-44.375087880337034
49.0,7.0,-19.00180101661987
49.0,8.0,-22.733023658992302
49.0,9.0,-24.59357796640831
49.0,10.0,-21.58245405436705
49.0,11.0,-18.823646782840427
49.0,12.0,-25.49185650919329
49.0,13.0,-21.628500582675333
49.0,14.0,-16.898446713443278
49.0,15.0,-28.143532917484173
49.0,16.0,-20.17935345894991
49.0,17.0,-18.326962708462446
49.0,18.0,-18.807744197719984
49.0,19.0,-32.739060105645066
49.0,20.0,-17.50146632232348
49.0,21.0,-15.724371766057788
49.0,22.0,-21.547693188287596
49.0,23.0,-32.02740514777189
49.0,24.0,-22.35651427542948
49.0,25.0,-18.840224006702144
49.0,26.0,-16.414200683013277
49.0,27.0,-17.839425286917045
49.0,28.0,-22.660803731287142
49.0,29.0,-28.359664972184593
49.0,30.0,-18.016643044280436
49.0,31.0,-13.937038941217262
49.0,32.0,-13.650261610605272
49.0,33.0,-15.30143137958768
49.0,34.0,-21.733442388209333
49.0,35.0,-26.90881800023513
49.0,36.0,-17.73760349122869
49.0,37.0,-14.157635134176353
49.0,38.0,-11.773030576059323
49.0,39.0,-10.107614567421258
49.0,40.0,-8.569715895931187
49.0,41.0,-7.726776928574371
49.0,42.0,-8.084920688103363
49.0,43.0,-9.078818734136426
49.0,44.0,-9.6590587874014
49.0,45.0,-9.710496871191864
50.0,-45.0,-13.71088212690694
50.0,-44.0,-11.874446585188505
50.0,-43.0,-11.679007650725667
50.0,-42.0,-10.109095230821508
50.0,-41.0,-8.634591319182833
50.0,-40.0,-8.268082029622018
50.0,-39.0,-9.21967311813262
50.0,-38.0,-10.154104189369757
50.0,-37.0,-11.223298260677968
50.0,-36.0,-12.213959519000522
50.0,-35.0,-14.82906911705664
50.0,-34.0,-20.32876578655695
50.0,-33.0,-30.139099725705194
50.0,-32.0,-18.120848843647973
50.0,-31.0,-14.38302380616652
50.0,-30.0,-14.244722013101274
50.0,-29.0,-16.649469784344618
50.0,-28.0,-25.218609761883407
50.0,-27.0,-27.368186502232934
50.0,-26.0,-18.61316645702517
50.0,-25.0,-17.562573229068295
50.0,-24.0,-18.077833751343594
50.0,-23.0,-22.065306526453263
50.0,-22.0,-31.72589010847611
50.0,-21.0,-20.865328009941486
50.0,-20.0,-16.000702090173075
50.0,-19.0,-17.747385378575803
50.0,-18.0,-29.858415065410643
50.0,-17.0,-19.5205368954748
50.0,-16.0,-18.80469947577598
50.0,-15.0,-19.645756106502464
50.0,-14.0,-23.160865122349527
50.0,-13.0,-19.537124323728314
50.0,-12.0,-19.217983662252045
50.0,-11.0,-29.35468862704383
50.0,-10.0,-20.05112415855566
50.0,-9.0,-19.468214480795595
50.0,-8.0,-33.46846927161094
50.0,-7.0,-22.915441685740706
50.0,-6.0,-20.775046094211177
50.0,-5.0,-26.494327373726275
50.0,-4.0,-19.00329752867044
50.0,-3.0,-26.958839690580994
50.0,-2.0,-28.070720357968867
50.0,-1.0,-23.85366310918386
50.0,0.0,-28.412485869869975
50.0,1.0,-23.853663109276177
50.0,2.0,-28.07072035821331
50.0,3.0,-26.958839690697026
50.0,4.0,-19.00329752880498
50.0,5.0,-26.49432737393544
50.0,6.0,-20.775046094255586
50.0,7.0,-22.915441685797045
50.0,8.0,-33.46846927132616
50.0,9.0,-19.46821448082113
50.0,10.0,-20.051124158472454
50.0,11.0,-29.354688627350043
50.0,12.0,-19.217983662181542
50.0,13.0,-19.53712432369873
50.0,14.0,-23.160865122398313
50.0,15.0,-19.645756106536144
50.0,16.0,-18.804699475822872
50.0,17.0,-19.52053689553676
50.0,18.0,-29.85841506538895
50.0,19.0,-17.747385378593
50.0,20.0,-16.000702090199155
50.0,21.0,-20.865328010002855
50.0,22.0,-31.725890108497836
50.0,23.0,-22.065306526460233
50.0,24.0,-18.077833751322782
50.0,25.0,-17.562573229159348
50.0,26.0,-18.61316645695291
50.0,27.0,-27.368186502261615
50.0,28.0,-25.218609761940076
50.0,29.0,-16.649469784306312
50.0,30.0,-14.244722013119262
50.0,31.0,-14.38302380611807
50.0,32.0,-18.12084884366513
50.0,33.0,-30.139099725749226
50.0,34.0,-20.328765786577478
50.0,35.0,-14.829069117029192
50.0,36.0,-12.213959518976989
50.0,37.0,-11.223298260676389
50.0,38.0,-10.154104189376378
50.0,39.0,-9.219673118121008
50.0,40.0,-8.26808202963202
50.0,41.0,-8.634591319174008
50.0,42.0,-10.109095230833763
50.0,43.0,-11.679007650680811
50.0,44.0,-11.874446585145424
50.0,45.0,-13.7108821268708
51.0,-45.0,-20.28532286166948
51.0,-44.0,-15.483437360980831
51.0,-43.0,-14.585745906562384
51.0,-42.0,-13.778830919434345
51.0,-41.0,-11.238114399930858
51.0,-40.0,-9.375616652611056
51.0,-39.0,-9.254057292347042
51.0,-38.0,-9.952682841937692
51.0,-37.0,-10.437647436399086
51.0,-36.0,-10.720901796255655
51.0,-35.0,-11.186952339379744
51.0,-34.0,-13.003079552152808
51.0,-33.0,-17.03852681042362
51.0,-32.0,-30.661388785571006
51.0,-31.0,-21.4521475756914
51.0,-30.0,-15.555167387487266
51.0,-29.0,-14.496954781775598
51.0,-28.0,-16.27644451770416
51.0,-27.0,-22.516286370122277
51.0,-26.0,-29.06451164182995
51.0,-25.0,-20.889429572957088
51.0,-24.0,-17.98361403141535
51.0,-23.0,-18.58745392321368
51.0,-22.0,-20.08065115077497
51.0,-21.0,-34.02733538998077
51.0,-20.0,-21.253117800620032
51.0,-19.0,-15.329535318319298
51.0,-18.0,-19.400870178037486
51.0,-17.0,-31.435770337113812
51.0,-16.0,-21.3898666422909
51.0,-15.0,-17.401388843995246
51.0,-14.0,-23.210196212923595
51.0,-13.0,-22.769158083763333
51.0,-12.0,-19.887486928811366
51.0,-11.0,-20.407469525370754
51.0,-10.0,-25.28230719755903
51.0,-9.0,-22.553812403615765
51.0,-8.0,-19.69232457792771
51.0,-7.0,-24.4994529578161
51.0,-6.0,-21.38411629985378
51.0,-5.0,-26.310184387529716
51.0,-4.0,-31.42956132497354
51.0,-3.0,-21.828045291864914
51.0,-2.0,-24.726697552063168
51.0,-1.0,-29.30583551157285
51.0,0.0,-19.032029117823363
51.0,1.0,-29.305835511405398
51.0,2.0,-24.726697551915603
51.0,3.0,-21.82804529175573
51.0,4.0,-31.429561325061293
51.0,5.0,-26.31018438743685
51.0,6.0,-21.384116299778647
51.0,7.0,-24.499452957937386
51.0,8.0,-19.692324577827705
51.0,9.0,-22.55381240371389
51.0,10.0,-25.282307197734042
51.0,11.0,-20.407469525410487
51.0,12.0,-19.88748692877376
51.0,13.0,-22.76915808382644
51.0,14.0,-23.210196212779874
51.0,15.0,-17.40138884394582
51.0,16.0,-21.389866642315262
51.0,17.0,-31.43577033727147
51.0,18.0,-19.400870177990267
51.0,19.0,-15.329535318367508
51.0,20.0,-21.25311780063904
51.0,21.0,-34.027335390220124
51.0,22.0,-20.080651150790608
51.0,23.0,-18.587453923259545
51.0,24.0,-17.98361403142121
51.0,25.0,-20.889429573010073
51.0,26.0,-29.064511641889776
51.0,27.0,-22.516286370140975
51.0,28.0,-16.276444517728738
51.0,29.0,-14.496954781748883
51.0,30.0,-15.555167387480447
51.0,31.0,-21.45214757576546
51.0,32.0,-30.66138878559147
51.0,33.0,-17.03852681042217
51.0,34.0,-13.003079552147
51.0,35.0,-11.1869523393477
51.0,36.0,-10.720901796287745
51.0,37.0,-10.437647436431774
51.0,38.0,-9.952682841943412
51.0,39.0,-9.254057292347687
51.0,40.0,-9.375616652609724
51.0,41.0,-11.238114399918295
51.0,42.0,-13.778830919457432
51.0,43.0,-14.585745906529455
51.0,44.0,-15.483437360966017
51.0,45.0,-20.285322861661502
52.0,-45.0,-26.219794973994716
52.0,-44.0,-20.662353656123628
52.0,-43.0,-17.62278221928049
52.0,-42.0,-17.80126475627986
52.0,-41.0,-15.8920356885971
52.0,-40.0,-12.352992117192422
52.0,-39.0,-10.415404017604695
52.0,-38.0,-10.514600495852687
52.0,-37.0,-10.729830297852867
52.0,-36.0,-10.820851274709867
52.0,-35.0,-10.37808886213223
52.0,-34.0,-10.743513990737108
52.0,-33.0,-11.817588111955216
52.0,-32.0,-15.35353494653042
52.0,-31.0,-23.411740602190054
52.0,-30.0,-25.20117032218981
52.0,-29.0,-17.237687007548985
52.0,-28.0,-14.867370667743355
52.0,-27.0,-16.312242968615674
52.0,-26.0,-20.799135430009905
52.0,-25.0,-31.507726649643498
52.0,-24.0,-22.503338616326417
52.0,-23.0,-19.517305222232075
52.0,-22.0,-17.945375461167306
52.0,-21.0,-19.57762330199336
52.0,-20.0,-30.205752467993353
52.0,-19.0,-19.03485126418082
52.0,-18.0,-16.03505586005851
52.0,-17.0,-21.849544527287925
52.0,-16.0,-32.402325887893056
52.0,-15.0,-20.92682503753018
52.0,-14.0,-17.2567864102744
52.0,-13.0,-28.26684509123574
52.0,-12.0,-22.322675930213393
52.0,-11.0,-19.092654607363514
52.0,-10.0,-25.764953579218105
52.0,-9.0,-26.284562969668844
52.0,-8.0,-18.20768226742604
52.0,-7.0,-40.246082529323665
52.0,-6.0,-33.964186517024935
52.0,-5.0,-19.5852773817318
52.0,-4.0,-27.178409636903545
52.0,-3.0,-20.09138602652994
52.0,-2.0,-22.46271214633766
52.0,-1.0,-30.254251824301566
52.0,0.0,-19.488683860135183
52.0,1.0,-30.25425182409628
52.0,2.0,-22.46271214624644
52.0,3.0,-20.09138602649952
52.0,4.0,-27.17840963687486
52.0,5.0,-19.585277381648616
52.0,6.0,-33.96418651687996
52.0,7.0,-40.24608252900167
52.0,8.0,-18.20768226738419
52.0,9.0,-26.284562969653834
52.0,10.0,-25.76495357891046
52.0,11.0,-19.09265460738245
52.0,12.0,-22.32267593031867
52.0,13.0,-28.266845091182425
52.0,14.0,-17.256786410291593
52.0,15.0,-20.926825037497547
52.0,16.0,-32.402325887922444
52.0,17.0,-21.849544527251204
52.0,18.0,-16.035055860107704
52.0,19.0,-19.03485126423329
52.0,20.0,-30.205752468198042
52.0,21.0,-19.57762330199322
52.0,22.0,-17.945375461236786
52.0,23.0,-19.517305222299125
52.0,24.0,-22.503338616326324
52.0,25.0,-31.50772664930081
52.0,26.0,-20.799135430021195
52.0,27.0,-16.31224296868546
52.0,28.0,-14.867370667713715
52.0,29.0,-17.237687007474648
52.0,30.0,-25.201170322171123
52.0,31.0,-23.411740602062746
52.0,32.0,-15.353534946531022
52.0,33.0,-11.817588111943664
52.0,34.0,-10.743513990764946
52.0,35.0,-10.378088862148163
52.0,36.0,-10.820851274706001
52.0,37.0,-10.729830297851372
52.0,38.0,-10.514600495849928
52.0,39.0,-10.415404017607221
52.0,40.0,-12.352992117179776
52.0,41.0,-15.89203568858138
52.0,42.0,-17.801264756296902
52.0,43.0,-17.622782219296642
52.0,44.0,-20.662353656185118
52.0,45.0,-26.219794974043396
53.0,-45.0,-22.334130338021524
53.0,-44.0,-29.538016428168604
53.0,-43.0,-20.919807632517454
53.0,-42.0,-20.314172977897073
53.0,-41.0,-21.38311420972005
53.0,-40.0,-17.960860951504255
53.0,-39.0,-13.404251173466806
53.0,-38.0,-11.86126903362035
53.0,-37.0,-11.75354265989556
53.0,-36.0,-11.732768966352554
53.0,-35.0,-11.028739867649511
53.0,-34.0,-10.506799157203915
53.0,-33.0,-10.381542587815318
53.0,-32.0,-11.41403282328149
53.0,-31.0,-13.910132025951029
53.0,-30.0,-20.660499605470754
53.0,-29.0,-35.17615421476441
53.0,-28.0,-18.517924443710147
53.0,-27.0,-15.96102983692251
53.0,-26.0,-16.12139076681549
53.0,-25.0,-20.24259696113823
53.0,-24.0,-26.55400191437127
53.0,-23.0,-26.148751564153812
53.0,-22.0,-20.26008504211986
53.0,-21.0,-17.524372100373377
53.0,-20.0,-18.305927544599708
53.0,-19.0,-32.37712208075758
53.0,-18.0,-18.72321182368693
53.0,-17.0,-16.830239401785537
53.0,-16.0,-24.92706732352678
53.0,-15.0,-34.93910841837526
53.0,-14.0,-18.759332815439674
53.0,-13.0,-17.82416129022333
53.0,-12.0,-35.30120830978085
53.0,-11.0,-24.38452503970133
53.0,-10.0,-18.097534506839086
53.0,-9.0,-43.71772295941834
53.0,-8.0,-23.496607099170625
53.0,-7.0,-21.127583784157178
53.0,-6.0,-25.74657855459205
53.0,-5.0,-20.03721272692144
53.0,-4.0,-24.938094020030018
53.0,-3.0,-28.7462691740263
53.0,-2.0,-30.07345920173345
53.0,-1.0,-25.58548167782552
53.0,0.0,-29.595484058501672
53.0,1.0,-25.58548167781637
53.0,2.0,-30.07345920200651
53.0,3.0,-28.746269174015985
53.0,4.0,-24.938094020135324
53.0,5.0,-20.037212726961044
53.0,6.0,-25.74657855477943
53.0,7.0,-21.127583784158844
53.0,8.0,-23.496607099144235
53.0,9.0,-43.717722959465995
53.0,10.0,-18.097534506813965
53.0,11.0,-24.384525039755893
53.0,12.0,-35.3012083100503
53.0,13.0,-17.824161290184204
53.0,14.0,-18.7593328154909
53.0,15.0,-34.93910841845005
53.0,16.0,-24.927067323558873
53.0,17.0,-16.830239401788052
53.0,18.0,-18.72321182373319
53.0,19.0,-32.377122080755825
53.0,20.0,-18.30592754458901
53.0,21.0,-17.52437210043147
53.0,22.0,-20.26008504204546
53.0,23.0,-26.148751564166
53.0,24.0,-26.55400191429954
