Theta,Phi,RCS(dBsm)
66.0,39.0,-28.80710146191064
66.0,40.0,-34.230872542883155
66.0,41.0,-42.62648467244585
66.0,42.0,-32.65451266328426
66.0,43.0,-29.749963981677947
66.0,44.0,-27.841362203901152
66.0,45.0,-28.95857091272912
67.0,-45.0,-34.72262367237613
67.0,-44.0,-28.659311841406982
67.0,-43.0,-28.965912813592816
67.0,-42.0,-29.16855149067373
67.0,-41.0,-35.2181462259541
67.0,-40.0,-39.80173674349505
67.0,-39.0,-33.37768859868059
67.0,-38.0,-28.977228108110108
67.0,-37.0,-31.596501484406158
67.0,-36.0,-38.33952753767482
67.0,-35.0,-33.76765376536342
67.0,-34.0,-31.023977429881697
67.0,-33.0,-32.15861484243693
67.0,-32.0,-37.385976377610916
67.0,-31.0,-35.03981113111125
67.0,-30.0,-35.66572086920046
67.0,-29.0,-30.064719083249972
67.0,-28.0,-41.94285298288687
67.0,-27.0,-26.413942348768234
67.0,-26.0,-25.79233554724899
67.0,-25.0,-22.617053438899845
67.0,-24.0,-21.594950548619522
67.0,-23.0,-19.576377617212977
67.0,-22.0,-18.46682381740937
67.0,-21.0,-17.305648242218794
67.0,-20.0,-16.037300471188075
67.0,-19.0,-14.229889337637577
67.0,-18.0,-14.911562414228408
67.0,-17.0,-12.733681727616839
67.0,-16.0,-14.032245155523814
67.0,-15.0,-14.99499446317385
67.0,-14.0,-15.840148210713709
67.0,-13.0,-23.238769099581287
67.0,-12.0,-30.54684708859121
67.0,-11.0,-31.755382504284796
67.0,-10.0,-19.09255269702939
67.0,-9.0,-17.554260724481292
67.0,-8.0,-21.601494500767878
67.0,-7.0,-22.72554071574787
67.0,-6.0,-28.076244377735687
67.0,-5.0,-26.837698946856328
67.0,-4.0,-22.96596972619275
67.0,-3.0,-20.945640275560713
67.0,-2.0,-20.828521012465174
67.0,-1.0,-25.31008450700995
67.0,0.0,-24.78025927285852
67.0,1.0,-25.310084507007048
67.0,2.0,-20.828521012461636
67.0,3.0,-20.945640275557817
67.0,4.0,-22.965969726197088
67.0,5.0,-26.837698946861504
67.0,6.0,-28.076244377744285
67.0,7.0,-22.725540715748622
67.0,8.0,-21.60149450077231
67.0,9.0,-17.55426072448483
67.0,10.0,-19.09255269703076
67.0,11.0,-31.755382504296144
67.0,12.0,-30.546847088566746
67.0,13.0,-23.238769099595494
67.0,14.0,-15.8401482107199
67.0,15.0,-14.994994463174757
67.0,16.0,-14.032245155521865
67.0,17.0,-12.733681727615288
67.0,18.0,-14.911562414227753
67.0,19.0,-14.229889337637678
67.0,20.0,-16.037300471188104
67.0,21.0,-17.305648242220496
67.0,22.0,-18.466823817409278
67.0,23.0,-19.576377617208042
67.0,24.0,-21.594950548618176
67.0,25.0,-22.617053438897745
67.0,26.0,-25.792335547248406
67.0,27.0,-26.413942348761246
67.0,28.0,-41.942852982851164
67.0,29.0,-30.064719083258158
67.0,30.0,-35.66572086919202
67.0,31.0,-35.03981113110126
67.0,32.0,-37.38597637761783
67.0,33.0,-32.15861484241964
67.0,34.0,-31.02397742990852
67.0,35.0,-33.767653765352904
67.0,36.0,-38.33952753765442
67.0,37.0,-31.59650148441206
67.0,38.0,-28.977228108104786
67.0,39.0,-33.377688598657706
67.0,40.0,-39.80173674353117
67.0,41.0,-35.218146225967274
67.0,42.0,-29.168551490671064
67.0,43.0,-28.965912813606742
67.0,44.0,-28.659311841391645
67.0,45.0,-34.722623672394676
68.0,-45.0,-41.05684817990902
68.0,-44.0,-33.351304213933815
68.0,-43.0,-29.16889011053445
68.0,-42.0,-29.139597940986054
68.0,-41.0,-29.44395645207191
68.0,-40.0,-37.74424463137143
68.0,-39.0,-42.18824330795364
68.0,-38.0,-31.146196378080223
68.0,-37.0,-30.421222566267353
68.0,-36.0,-31.014785696070245
68.0,-35.0,-49.01101931178576
68.0,-34.0,-34.42911850094606
68.0,-33.0,-29.535791008305043
68.0,-32.0,-37.06036957190078
68.0,-31.0,-38.62729892540061
68.0,-30.0,-32.181336410167745
68.0,-29.0,-34.72564328290198
68.0,-28.0,-33.789183106771176
68.0,-27.0,-38.17005711719308
68.0,-26.0,-25.212900904212745
68.0,-25.0,-29.513138263362848
68.0,-24.0,-22.51938963890529
68.0,-23.0,-23.074039622972172
68.0,-22.0,-19.252586863020422
68.0,-21.0,-20.63324007602459
68.0,-20.0,-16.39818711885363
68.0,-19.0,-17.168285522544327
68.0,-18.0,-14.727951727618105
68.0,-17.0,-14.201187772518637
68.0,-16.0,-13.991622342703089
68.0,-15.0,-13.752186804078018
68.0,-14.0,-15.689287470994657
68.0,-13.0,-17.574117227950413
68.0,-12.0,-22.902419182462793
68.0,-11.0,-45.7425901138371
68.0,-10.0,-24.26936550904027
68.0,-9.0,-21.02349012756351
68.0,-8.0,-19.3544944500341
68.0,-7.0,-18.733584268871894
68.0,-6.0,-24.194534920064925
68.0,-5.0,-30.123524857610224
68.0,-4.0,-26.95826668410411
68.0,-3.0,-23.83947756880221
68.0,-2.0,-22.490443269672834
68.0,-1.0,-32.86180264878601
68.0,0.0,-36.114566428035864
68.0,1.0,-32.861802648786
68.0,2.0,-22.490443269669953
68.0,3.0,-23.839477568796216
68.0,4.0,-26.958266684109397
68.0,5.0,-30.123524857619365
68.0,6.0,-24.194534920072307
68.0,7.0,-18.733584268873567
68.0,8.0,-19.35449445003609
68.0,9.0,-21.02349012756786
68.0,10.0,-24.269365509033378
68.0,11.0,-45.74259011374303
68.0,12.0,-22.902419182464115
68.0,13.0,-17.574117227952463
68.0,14.0,-15.689287470998963
68.0,15.0,-13.752186804078303
68.0,16.0,-13.991622342701323
68.0,17.0,-14.20118777251732
68.0,18.0,-14.72795172761845
68.0,19.0,-17.168285522547244
68.0,20.0,-16.398187118854064
68.0,21.0,-20.633240076023334
68.0,22.0,-19.25258686302296
68.0,23.0,-23.07403962296993
68.0,24.0,-22.519389638906986
68.0,25.0,-29.513138263366784
68.0,26.0,-25.212900904205874
68.0,27.0,-38.170057117167765
68.0,28.0,-33.78918310673387
68.0,29.0,-34.725643282931564
68.0,30.0,-32.1813364101644
68.0,31.0,-38.627298925409285
68.0,32.0,-37.06036957187362
68.0,33.0,-29.535791008305473
68.0,34.0,-34.429118500980536
68.0,35.0,-49.01101931191142
68.0,36.0,-31.014785696058965
68.0,37.0,-30.42122256627142
68.0,38.0,-31.14619637806387
68.0,39.0,-42.18824330803794
68.0,40.0,-37.74424463128432
68.0,41.0,-29.443956452084265
68.0,42.0,-29.139597940979627
68.0,43.0,-29.168890110559925
68.0,44.0,-33.35130421389466
68.0,45.0,-41.05684817990838
69.0,-45.0,-36.110696808872774
69.0,-44.0,-44.80718351412736
69.0,-43.0,-32.00361614944353
69.0,-42.0,-30.11549866454732
69.0,-41.0,-28.437196027040322
69.0,-40.0,-31.291758694465194
69.0,-39.0,-36.88568128324184
69.0,-38.0,-39.86159371558384
69.0,-37.0,-30.85540977148531
69.0,-36.0,-30.316578023664018
69.0,-35.0,-33.195489288911
69.0,-34.0,-40.26285301190566
69.0,-33.0,-32.65621762158433
69.0,-32.0,-30.703639349360742
69.0,-31.0,-36.73475424750106
69.0,-30.0,-35.833953069890775
69.0,-29.0,-34.43450405865052
69.0,-28.0,-32.42866964079446
69.0,-27.0,-38.45073292816978
69.0,-26.0,-30.896199446153737
69.0,-25.0,-27.469885511736408
69.0,-24.0,-29.626599391134665
69.0,-23.0,-22.22447126527775
69.0,-22.0,-24.17410903787507
69.0,-21.0,-20.21004318264361
69.0,-20.0,-19.929952176590408
69.0,-19.0,-17.69509519680256
69.0,-18.0,-16.668890231790975
69.0,-17.0,-15.52171844480325
69.0,-16.0,-13.797689325457956
69.0,-15.0,-14.979737815325741
69.0,-14.0,-13.951310254149877
69.0,-13.0,-15.613810161027143
69.0,-12.0,-20.603663373757996
69.0,-11.0,-23.294784950172595
69.0,-10.0,-36.21311494988178
69.0,-9.0,-21.71959431420894
69.0,-8.0,-20.232860500993475
69.0,-7.0,-20.053308633028774
69.0,-6.0,-23.142622004772985
69.0,-5.0,-29.777344309212737
69.0,-4.0,-36.43199522521721
69.0,-3.0,-22.53482590086481
69.0,-2.0,-20.039537849044613
69.0,-1.0,-24.925224262792295
69.0,0.0,-29.2204802595726
69.0,1.0,-24.925224262797492
69.0,2.0,-20.039537849045704
69.0,3.0,-22.534825900861723
69.0,4.0,-36.4319952252015
69.0,5.0,-29.77734430919989
69.0,6.0,-23.142622004776182
69.0,7.0,-20.053308633031385
69.0,8.0,-20.232860500993496
69.0,9.0,-21.719594314210838
69.0,10.0,-36.213114949917
69.0,11.0,-23.294784950187083
69.0,12.0,-20.603663373765563
69.0,13.0,-15.613810161026983
69.0,14.0,-13.951310254150641
69.0,15.0,-14.979737815325368
69.0,16.0,-13.797689325456236
69.0,17.0,-15.521718444802534
69.0,18.0,-16.668890231792734
69.0,19.0,-17.695095196807472
69.0,20.0,-19.929952176594437
69.0,21.0,-20.210043182641314
69.0,22.0,-24.17410903787698
69.0,23.0,-22.224471265280673
69.0,24.0,-29.62659939113886
69.0,25.0,-27.469885511744177
69.0,26.0,-30.89619944613147
69.0,27.0,-38.45073292816727
69.0,28.0,-32.42866964078172
69.0,29.0,-34.43450405864292
69.0,30.0,-35.83395306989767
69.0,31.0,-36.73475424744567
69.0,32.0,-30.703639349375955
69.0,33.0,-32.656217621591196
69.0,34.0,-40.26285301186761
69.0,35.0,-33.19548928893762
69.0,36.0,-30.316578023648372
69.0,37.0,-30.855409771492415
69.0,38.0,-39.86159371557417
69.0,39.0,-36.885681283197755
69.0,40.0,-31.291758694451715
69.0,41.0,-28.43719602704782
69.0,42.0,-30.115498664547232
69.0,43.0,-32.003616149475775
69.0,44.0,-44.80718351410714
69.0,45.0,-36.11069680883376
70.0,-45.0,-32.005395010835635
70.0,-44.0,-35.90396019274573
70.0,-43.0,-40.963792887089774
70.0,-42.0,-32.043156590781685
70.0,-41.0,-29.776693758925504
70.0,-40.0,-28.75480666403741
70.0,-39.0,-32.85533459587644
70.0,-38.0,-39.37882366091776
70.0,-37.0,-34.59427513912026
70.0,-36.0,-31.661406735650427
70.0,-35.0,-29.79323335935088
70.0,-34.0,-37.894054198795644
70.0,-33.0,-41.261013379920016
70.0,-32.0,-30.28363810657899
70.0,-31.0,-33.01850201480404
70.0,-30.0,-42.79599047456553
70.0,-29.0,-32.79622441148907
70.0,-28.0,-33.167424939680274
70.0,-27.0,-36.56703096447934
70.0,-26.0,-47.30828489390007
70.0,-25.0,-28.13504382182735
70.0,-24.0,-33.230859328872306
70.0,-23.0,-25.197507493500865
70.0,-22.0,-25.647125494456265
70.0,-21.0,-22.89104185145922
70.0,-20.0,-21.86381832145546
70.0,-19.0,-18.973098188824878
70.0,-18.0,-19.834127587089345
70.0,-17.0,-15.644524497147614
70.0,-16.0,-16.0980961997942
70.0,-15.0,-14.769559298353617
70.0,-14.0,-13.67372352921954
70.0,-13.0,-16.00562741681887
70.0,-12.0,-16.35325946182323
70.0,-11.0,-19.015384783655684
70.0,-10.0,-37.44393357742034
70.0,-9.0,-28.43581612344975
70.0,-8.0,-25.719446868113355
70.0,-7.0,-19.004343762429457
70.0,-6.0,-19.555962651541673
70.0,-5.0,-24.932220296859526
70.0,-4.0,-32.726080219207205
70.0,-3.0,-24.544781330166007
70.0,-2.0,-22.266891754086142
70.0,-1.0,-28.475120621621418
70.0,0.0,-28.317560342797453
70.0,1.0,-28.475120621630595
70.0,2.0,-22.266891754089286
70.0,3.0,-24.544781330164017
70.0,4.0,-32.726080219204384
70.0,5.0,-24.93222029685395
70.0,6.0,-19.555962651542288
70.0,7.0,-19.004343762432367
70.0,8.0,-25.719446868111934
70.0,9.0,-28.43581612343968
70.0,10.0,-37.44393357745244
70.0,11.0,-19.015384783663855
70.0,12.0,-16.35325946182923
70.0,13.0,-16.00562741681865
70.0,14.0,-13.673723529218261
70.0,15.0,-14.769559298352366
70.0,16.0,-16.09809619979162
70.0,17.0,-15.644524497146982
70.0,18.0,-19.83412758709243
70.0,19.0,-18.973098188830196
70.0,20.0,-21.863818321463118
70.0,21.0,-22.891041851459143
70.0,22.0,-25.647125494449487
70.0,23.0,-25.197507493508272
70.0,24.0,-33.23085932887818
70.0,25.0,-28.13504382182839
70.0,26.0,-47.30828489402065
70.0,27.0,-36.56703096444246
70.0,28.0,-33.16742493969103
70.0,29.0,-32.796224411467215
70.0,30.0,-42.79599047461015
70.0,31.0,-33.01850201476946
70.0,32.0,-30.28363810660799
70.0,33.0,-41.2610133799111
70.0,34.0,-37.89405419877617
70.0,35.0,-29.79323335935508
70.0,36.0,-31.661406735644647
70.0,37.0,-34.594275139131994
70.0,38.0,-39.378823660968465
70.0,39.0,-32.85533459585449
70.0,40.0,-28.754806664028642
70.0,41.0,-29.776693758937107
70.0,42.0,-32.043156590784875
70.0,43.0,-40.96379288714161
70.0,44.0,-35.90396019280456
70.0,45.0,-32.00539501079968
71.0,-45.0,-29.07456822354963
71.0,-44.0,-31.956845009715337
71.0,-43.0,-39.01436895770938
71.0,-42.0,-36.65291274831864
71.0,-41.0,-32.5267553292718
71.0,-40.0,-28.75142242443362
71.0,-39.0,-30.418859843810534
71.0,-38.0,-32.82319205431346
71.0,-37.0,-46.135669536371324
71.0,-36.0,-33.869435301389196
71.0,-35.0,-30.088306096607525
71.0,-34.0,-32.29393513306992
71.0,-33.0,-38.18203662320264
71.0,-32.0,-34.31081169777097
71.0,-31.0,-31.603755202558517
71.0,-30.0,-33.152388958037825
71.0,-29.0,-37.52504801158146
71.0,-28.0,-33.94625885879
71.0,-27.0,-34.05737522810063
71.0,-26.0,-35.4915615741908
71.0,-25.0,-33.38348134150055
71.0,-24.0,-30.2141425889109
71.0,-23.0,-34.998122580262326
71.0,-22.0,-24.8224915334089
71.0,-21.0,-29.732405603929145
71.0,-20.0,-21.496052911710116
71.0,-19.0,-23.80789314712622
71.0,-18.0,-19.75352893134631
71.0,-17.0,-18.323710369122722
71.0,-16.0,-17.570886785677818
71.0,-15.0,-15.10387193486852
71.0,-14.0,-15.319190198078578
71.0,-13.0,-14.758187706105785
71.0,-12.0,-15.17851293381842
71.0,-11.0,-18.31409607110312
71.0,-10.0,-22.46111232144042
71.0,-9.0,-29.410362092695053
71.0,-8.0,-26.71891517195911
71.0,-7.0,-19.762132545526672
71.0,-6.0,-21.61686619416505
71.0,-5.0,-24.117610832818464
71.0,-4.0,-25.25617906634015
71.0,-3.0,-35.382583953835976
71.0,-2.0,-28.783604331483886
71.0,-1.0,-25.299417020712397
71.0,0.0,-21.532973149628035
71.0,1.0,-25.29941702071254
71.0,2.0,-28.783604331496026
71.0,3.0,-35.38258395385962
71.0,4.0,-25.256179066346697
71.0,5.0,-24.11761083281883
71.0,6.0,-21.616866194163983
71.0,7.0,-19.76213254552893
71.0,8.0,-26.718915171964714
71.0,9.0,-29.41036209270805
71.0,10.0,-22.461112321444993
71.0,11.0,-18.314096071106135
71.0,12.0,-15.178512933821224
71.0,13.0,-14.758187706105709
71.0,14.0,-15.31919019807588
71.0,15.0,-15.103871934866715
71.0,16.0,-17.57088678567477
71.0,17.0,-18.32371036912145
71.0,18.0,-19.753528931348484
71.0,19.0,-23.80789314713382
71.0,20.0,-21.496052911714155
71.0,21.0,-29.732405603935526
71.0,22.0,-24.822491533405213
71.0,23.0,-34.99812258027027
71.0,24.0,-30.214142588916445
71.0,25.0,-33.383481341495255
71.0,26.0,-35.49156157418775
71.0,27.0,-34.05737522811491
71.0,28.0,-33.94625885877475
71.0,29.0,-37.52504801159049
71.0,30.0,-33.15238895800887
71.0,31.0,-31.603755202568212
71.0,32.0,-34.31081169779433
71.0,33.0,-38.182036623228946
71.0,34.0,-32.29393513307811
71.0,35.0,-30.088306096601602
71.0,36.0,-33.86943530140205
71.0,37.0,-46.13566953635079
71.0,38.0,-32.8231920543198
71.0,39.0,-30.418859843813753
71.0,40.0,-28.751422424416493
71.0,41.0,-32.52675532930524
71.0,42.0,-36.65291274830997
71.0,43.0,-39.01436895767133
71.0,44.0,-31.956845009737943
71.0,45.0,-29.074568223533028
72.0,-45.0,-27.638572429413305
72.0,-44.0,-30.03453233540068
72.0,-43.0,-32.47696705337509
72.0,-42.0,-43.77210952921448
72.0,-41.0,-36.001862430056455
72.0,-40.0,-31.001168449379243
72.0,-39.0,-29.216992840463693
72.0,-38.0,-30.838473158518642
72.0,-37.0,-35.95659981557884
72.0,-36.0,-38.094665062014094
72.0,-35.0,-32.70457103475794
72.0,-34.0,-30.018833303731665
72.0,-33.0,-34.14943025839672
72.0,-32.0,-45.90692606285833
72.0,-31.0,-32.152198266649805
72.0,-30.0,-31.094319396434127
72.0,-29.0,-41.635022045497045
72.0,-28.0,-35.847889816388516
72.0,-27.0,-31.460887542890315
72.0,-26.0,-36.11111254301369
72.0,-25.0,-41.222035796847166
72.0,-24.0,-32.067855964439694
72.0,-23.0,-32.823602831900295
72.0,-22.0,-28.450086977215946
72.0,-21.0,-28.143352952959624
72.0,-20.0,-24.974169653727554
72.0,-19.0,-25.27782658400698
72.0,-18.0,-21.72032553341428
72.0,-17.0,-21.72299974419703
72.0,-16.0,-17.910638898533904
72.0,-15.0,-17.897702819707582
72.0,-14.0,-15.621899302809961
72.0,-13.0,-14.75491948963024
72.0,-12.0,-15.98458167885768
72.0,-11.0,-15.849981002209233
72.0,-10.0,-18.426832862364698
72.0,-9.0,-25.523299030238228
72.0,-8.0,-42.86760880845258
72.0,-7.0,-26.40693921821304
72.0,-6.0,-23.819376582203407
72.0,-5.0,-20.05338697645761
72.0,-4.0,-20.803055354112907
72.0,-3.0,-29.589368732618418
72.0,-2.0,-29.828256322208304
72.0,-1.0,-24.260503738551588
72.0,0.0,-20.79845007156957
72.0,1.0,-24.26050373854949
72.0,2.0,-29.828256322216372
72.0,3.0,-29.589368732625427
72.0,4.0,-20.80305535411678
72.0,5.0,-20.053386976461166
72.0,6.0,-23.819376582204477
72.0,7.0,-26.406939218213136
72.0,8.0,-42.86760880838444
72.0,9.0,-25.523299030245642
72.0,10.0,-18.42683286236892
72.0,11.0,-15.849981002210074
72.0,12.0,-15.984581678856916
72.0,13.0,-14.754919489628694
72.0,14.0,-15.621899302807048
72.0,15.0,-17.897702819704897
72.0,16.0,-17.910638898532298
72.0,17.0,-21.722999744193654
72.0,18.0,-21.720325533416037
72.0,19.0,-25.277826584012097
72.0,20.0,-24.974169653728815
72.0,21.0,-28.143352952954295
72.0,22.0,-28.45008697721869
72.0,23.0,-32.82360283188211
72.0,24.0,-32.067855964445286
72.0,25.0,-41.22203579688722
72.0,26.0,-36.11111254299924
72.0,27.0,-31.460887542896046
72.0,28.0,-35.847889816383095
72.0,29.0,-41.6350220454536
72.0,30.0,-31.094319396422577
72.0,31.0,-32.15219826667291
72.0,32.0,-45.90692606275165
72.0,33.0,-34.14943025838957
72.0,34.0,-30.01883330375162
72.0,35.0,-32.70457103474617
72.0,36.0,-38.09466506202111
72.0,37.0,-35.95659981557218
72.0,38.0,-30.838473158515477
72.0,39.0,-29.216992840475914
72.0,40.0,-31.00116844935058
72.0,41.0,-36.00186243011607
72.0,42.0,-43.77210952920415
72.0,43.0,-32.47696705335031
72.0,44.0,-30.034532335415584
72.0,45.0,-27.63857242940945
73.0,-45.0,-27.359677605920815
73.0,-44.0,-28.814365982517923
73.0,-43.0,-30.166476353581825
73.0,-42.0,-35.736756010083404
73.0,-41.0,-39.75124543808382
73.0,-40.0,-35.074906406992824
73.0,-39.0,-29.728197042579616
73.0,-38.0,-30.265743204966455
73.0,-37.0,-31.317348407328097
73.0,-36.0,-41.64188625421727
73.0,-35.0,-37.21067270870317
73.0,-34.0,-30.203072774695507
73.0,-33.0,-32.15525426717468
73.0,-32.0,-36.862091885842986
73.0,-31.0,-35.22199261876382
73.0,-30.0,-31.855965527862573
73.0,-29.0,-33.344052600901655
73.0,-28.0,-38.602638493877784
73.0,-27.0,-32.13253000538693
73.0,-26.0,-35.29704187087033
73.0,-25.0,-39.10468344819361
73.0,-24.0,-33.76859996011314
73.0,-23.0,-30.726456806857495
73.0,-22.0,-39.80267007940969
73.0,-21.0,-27.787267601718163
73.0,-20.0,-32.54508736058659
73.0,-19.0,-24.53244904560387
73.0,-18.0,-27.765303127105952
73.0,-17.0,-21.54190692691824
73.0,-16.0,-20.987557298166948
73.0,-15.0,-19.855868739387677
73.0,-14.0,-16.042017843774328
73.0,-13.0,-16.9387320123815
73.0,-12.0,-15.447946745604643
73.0,-11.0,-14.786442941594274
73.0,-10.0,-18.308016609558024
73.0,-9.0,-20.271742052744138
73.0,-8.0,-24.76688309829626
73.0,-7.0,-34.15190944907714
73.0,-6.0,-23.957168788219878
73.0,-5.0,-20.600914361383282
73.0,-4.0,-22.1557341836621
73.0,-3.0,-34.798098895961836
73.0,-2.0,-35.803184759840704
73.0,-1.0,-30.755608723270036
73.0,0.0,-23.888793352283024
73.0,1.0,-30.755608723263
73.0,2.0,-35.803184759851774
73.0,3.0,-34.798098895953615
73.0,4.0,-22.155734183664833
73.0,5.0,-20.60091436138752
73.0,6.0,-23.95716878822478
73.0,7.0,-34.15190944908989
73.0,8.0,-24.76688309829914
73.0,9.0,-20.271742052745743
73.0,10.0,-18.30801660956034
73.0,11.0,-14.786442941594535
73.0,12.0,-15.447946745602387
73.0,13.0,-16.938732012377436
73.0,14.0,-16.04201784377149
73.0,15.0,-19.855868739384654
73.0,16.0,-20.987557298166728
73.0,17.0,-21.541906926916745
73.0,18.0,-27.76530312710408
73.0,19.0,-24.532449045607223
73.0,20.0,-32.5450873605808
73.0,21.0,-27.787267601708546
73.0,22.0,-39.80267007944139
73.0,23.0,-30.726456806846105
73.0,24.0,-33.76859996012801
73.0,25.0,-39.10468344818589
73.0,26.0,-35.29704187089259
73.0,27.0,-32.1325300053725
73.0,28.0,-38.602638493920665
73.0,29.0,-33.34405260088631
73.0,30.0,-31.855965527863532
73.0,31.0,-35.22199261878798
73.0,32.0,-36.862091885817286
73.0,33.0,-32.15525426715929
73.0,34.0,-30.2030727747259
73.0,35.0,-37.210672708679866
73.0,36.0,-41.641886254195065
73.0,37.0,-31.317348407317457
73.0,38.0,-30.265743204966515
73.0,39.0,-29.728197042592704
73.0,40.0,-35.07490640695596
73.0,41.0,-39.75124543810413
73.0,42.0,-35.73675601008735
73.0,43.0,-30.16647635356467
73.0,44.0,-28.814365982534685
73.0,45.0,-27.359677605919487
74.0,-45.0,-28.05493778919981
74.0,-44.0,-28.07698459494514
74.0,-43.0,-29.208786539782942
74.0,-42.0,-31.43826743966563
74.0,-41.0,-39.04374528109248
74.0,-40.0,-39.91072935861852
74.0,-39.0,-31.8410143876164
74.0,-38.0,-30.267604862643587
74.0,-37.0,-29.945727792127425
74.0,-36.0,-35.519669247154596
74.0,-35.0,-39.80632856853756
74.0,-34.0,-32.72109639223108
74.0,-33.0,-31.15960204669819
74.0,-32.0,-32.48319322023668
74.0,-31.0,-42.13182785631727
74.0,-30.0,-34.01054940526544
74.0,-29.0,-30.723693196395338
74.0,-28.0,-38.32744630286963
74.0,-27.0,-36.138163186217746
74.0,-26.0,-32.50595117742122
74.0,-25.0,-35.623826488212536
74.0,-24.0,-34.86749408681349
74.0,-23.0,-32.522053481959375
74.0,-22.0,-40.27617041661151
74.0,-21.0,-31.775571636507824
74.0,-20.0,-30.2531900053392
74.0,-19.0,-27.688001928659986
74.0,-18.0,-28.743496996112693
74.0,-17.0,-22.97458842188294
74.0,-16.0,-26.422240289245256
74.0,-15.0,-19.970291063646346
74.0,-14.0,-18.807897218240523
74.0,-13.0,-18.405786795214166
74.0,-12.0,-15.252910158686442
74.0,-11.0,-15.99277682079915
74.0,-10.0,-17.27587313588507
74.0,-9.0,-16.75688453608699
74.0,-8.0,-21.577323759947397
74.0,-7.0,-43.78396693589014
74.0,-6.0,-32.11405389386032
74.0,-5.0,-24.87892498066465
74.0,-4.0,-22.99922235825896
74.0,-3.0,-24.50740748150372
74.0,-2.0,-24.82066882381826
74.0,-1.0,-27.050796992540583
74.0,0.0,-23.698281394889584
74.0,1.0,-27.05079699254157
74.0,2.0,-24.820668823820462
74.0,3.0,-24.507407481503964
74.0,4.0,-22.99922235826008
74.0,5.0,-24.87892498066949
74.0,6.0,-32.11405389386529
74.0,7.0,-43.78396693580768
74.0,8.0,-21.57732375995234
74.0,9.0,-16.75688453608921
74.0,10.0,-17.27587313588553
74.0,11.0,-15.992776820798243
74.0,12.0,-15.252910158684273
74.0,13.0,-18.405786795208826
74.0,14.0,-18.807897218237027
74.0,15.0,-19.970291063644797
74.0,16.0,-26.422240289246034
74.0,17.0,-22.974588421884384
74.0,18.0,-28.74349699610733
74.0,19.0,-27.68800192866315
74.0,20.0,-30.253190005335554
74.0,21.0,-31.77557163649757
74.0,22.0,-40.27617041656769
74.0,23.0,-32.52205348194894
74.0,24.0,-34.86749408682704
74.0,25.0,-35.623826488206994
74.0,26.0,-32.505951177431825
74.0,27.0,-36.13816318620525
74.0,28.0,-38.327446302852046
74.0,29.0,-30.72369319639927
74.0,30.0,-34.01054940525347
74.0,31.0,-42.131827856399426
74.0,32.0,-32.483193220218055
74.0,33.0,-31.159602046696392
74.0,34.0,-32.721096392266766
74.0,35.0,-39.80632856854083
74.0,36.0,-35.51966924716394
74.0,37.0,-29.945727792107583
74.0,38.0,-30.267604862655784
74.0,39.0,-31.84101438762611
74.0,40.0,-39.910729358621715
74.0,41.0,-39.04374528100774
74.0,42.0,-31.438267439662294
74.0,43.0,-29.208786539779318
74.0,44.0,-28.076984594958635
74.0,45.0,-28.054937789194135
75.0,-45.0,-29.49013410580575
75.0,-44.0,-27.95451958301657
75.0,-43.0,-28.89792437575163
75.0,-42.0,-29.532866338468992
75.0,-41.0,-34.902675626371206
75.0,-40.0,-39.20945770409766
75.0,-39.0,-35.890327883914416
75.0,-38.0,-30.914738487317507
75.0,-37.0,-29.881053739434364
75.0,-36.0,-31.889200697083574
75.0,-35.0,-38.08483581813855
75.0,-34.0,-37.34602527863486
75.0,-33.0,-31.129548843420835
75.0,-32.0,-31.289041454084476
75.0,-31.0,-39.16591441996432
75.0,-30.0,-36.65629754328499
75.0,-29.0,-30.77943115944965
75.0,-28.0,-34.968924510351464
75.0,-27.0,-42.028926423379545
75.0,-26.0,-31.73072160217501
75.0,-25.0,-33.65881359824314
75.0,-24.0,-38.76339357964943
75.0,-23.0,-34.47776259193582
75.0,-22.0,-34.18625730859015
75.0,-21.0,-38.515176894956625
75.0,-20.0,-28.70543600243945
75.0,-19.0,-37.12877364659993
75.0,-18.0,-26.880703136900618
75.0,-17.0,-28.346712747467325
75.0,-16.0,-26.489773492047895
75.0,-15.0,-22.29148046864531
75.0,-14.0,-22.716709564440198
75.0,-13.0,-18.616638422180316
75.0,-12.0,-17.122277855263285
75.0,-11.0,-17.262855550003497
75.0,-10.0,-15.843701476255292
75.0,-9.0,-16.307474741352276
75.0,-8.0,-20.984711542050974
75.0,-7.0,-24.250430505682907
75.0,-6.0,-29.77612117088436
75.0,-5.0,-26.318263103507856
75.0,-4.0,-22.091078723664737
75.0,-3.0,-22.617663480023214
75.0,-2.0,-23.525197430590246
75.0,-1.0,-27.85558188662383
75.0,0.0,-25.276779701262917
75.0,1.0,-27.855581886626176
75.0,2.0,-23.525197430591433
75.0,3.0,-22.61766348002439
75.0,4.0,-22.09107872366671
75.0,5.0,-26.31826310351142
75.0,6.0,-29.776121170877772
75.0,7.0,-24.250430505677887
75.0,8.0,-20.984711542054065
75.0,9.0,-16.30747474135501
75.0,10.0,-15.843701476255465
75.0,11.0,-17.262855550001266
75.0,12.0,-17.122277855261153
75.0,13.0,-18.616638422177274
75.0,14.0,-22.716709564436712
75.0,15.0,-22.291480468645073
75.0,16.0,-26.489773492048805
75.0,17.0,-28.346712747473436
