Theta,Phi,RCS(dBsm)
45.0,17.0,-21.915733055291803
45.0,18.0,-15.192437074973748
45.0,19.0,-13.865960486072018
45.0,20.0,-13.181038950644924
45.0,21.0,-11.70816212721058
45.0,22.0,-13.738488422324105
45.0,23.0,-19.305085712889934
45.0,24.0,-27.178482496901847
45.0,25.0,-24.305439384587913
45.0,26.0,-17.716241577888255
45.0,27.0,-12.552850767590362
45.0,28.0,-10.493848435074876
45.0,29.0,-10.618945209696415
45.0,30.0,-9.951572393081978
45.0,31.0,-11.138066864088717
45.0,32.0,-11.304271127401213
45.0,33.0,-15.74710020219582
45.0,34.0,-18.974973036649374
45.0,35.0,-41.91433042609626
45.0,36.0,-29.31456158498095
45.0,37.0,-16.117879859629888
45.0,38.0,-13.72839727895652
45.0,39.0,-10.06368649603337
45.0,40.0,-9.573434578422065
45.0,41.0,-7.88071225250341
45.0,42.0,-6.975720745993586
45.0,43.0,-6.165522906762031
45.0,44.0,-5.053538861985821
45.0,45.0,-5.4401085237801095
46.0,-45.0,-4.8060086491892955
46.0,-44.0,-5.623863939739691
46.0,-43.0,-5.270706777061873
46.0,-42.0,-6.0990159257226315
46.0,-41.0,-7.004668800692101
46.0,-40.0,-7.371431224510384
46.0,-39.0,-8.909465973548826
46.0,-38.0,-9.186112612206955
46.0,-37.0,-12.502314085517806
46.0,-36.0,-14.246708137033687
46.0,-35.0,-21.406701402686856
46.0,-34.0,-25.642152750176482
46.0,-33.0,-23.046492045851544
46.0,-32.0,-17.532795668696842
46.0,-31.0,-12.611623129488336
46.0,-30.0,-12.348342571883093
46.0,-29.0,-10.392761317748116
46.0,-28.0,-10.598285677922632
46.0,-27.0,-10.41947755356917
46.0,-26.0,-12.871239352793536
46.0,-25.0,-16.914800281470647
46.0,-24.0,-21.172336839048377
46.0,-23.0,-30.398453006672767
46.0,-22.0,-19.13499112806023
46.0,-21.0,-14.15224255413833
46.0,-20.0,-12.699524769341082
46.0,-19.0,-13.669678940409359
46.0,-18.0,-13.407116546576933
46.0,-17.0,-15.350357964376887
46.0,-16.0,-24.36977893930289
46.0,-15.0,-26.12168484779223
46.0,-14.0,-21.37729702598536
46.0,-13.0,-15.955862535541511
46.0,-12.0,-13.226496683698866
46.0,-11.0,-14.496161721231841
46.0,-10.0,-20.382843482303272
46.0,-9.0,-31.2233459167209
46.0,-8.0,-29.862709062438096
46.0,-7.0,-18.628831327426962
46.0,-6.0,-14.787399045130678
46.0,-5.0,-15.456796573461315
46.0,-4.0,-19.497605120133414
46.0,-3.0,-23.217925029209965
46.0,-2.0,-22.03298823405012
46.0,-1.0,-16.68061134094198
46.0,0.0,-14.629397541726712
46.0,1.0,-16.680611340934398
46.0,2.0,-22.03298823403197
46.0,3.0,-23.217925029189637
46.0,4.0,-19.497605120129922
46.0,5.0,-15.456796573464509
46.0,6.0,-14.787399045132297
46.0,7.0,-18.628831327424788
46.0,8.0,-29.862709062425843
46.0,9.0,-31.223345916702407
46.0,10.0,-20.38284348229576
46.0,11.0,-14.496161721226922
46.0,12.0,-13.226496683693442
46.0,13.0,-15.955862535531653
46.0,14.0,-21.377297025970336
46.0,15.0,-26.121684847786444
46.0,16.0,-24.36977893929599
46.0,17.0,-15.350357964379505
46.0,18.0,-13.407116546579605
46.0,19.0,-13.669678940408339
46.0,20.0,-12.699524769344483
46.0,21.0,-14.152242554145449
46.0,22.0,-19.134991128058186
46.0,23.0,-30.39845300664643
46.0,24.0,-21.172336839027928
46.0,25.0,-16.91480028146566
46.0,26.0,-12.871239352795028
46.0,27.0,-10.419477553571724
46.0,28.0,-10.59828567792451
46.0,29.0,-10.392761317747002
46.0,30.0,-12.348342571890928
46.0,31.0,-12.611623129489688
46.0,32.0,-17.532795668684223
46.0,33.0,-23.046492045843827
46.0,34.0,-25.642152750164623
46.0,35.0,-21.406701402688615
46.0,36.0,-14.2467081370409
46.0,37.0,-12.502314085511513
46.0,38.0,-9.186112612199185
46.0,39.0,-8.909465973552626
46.0,40.0,-7.371431224516432
46.0,41.0,-7.0046688006988935
46.0,42.0,-6.099015925726619
46.0,43.0,-5.270706777066455
46.0,44.0,-5.62386393974478
46.0,45.0,-4.806008649186191
47.0,-45.0,-6.073532224326351
47.0,-44.0,-5.290156378243157
47.0,-43.0,-5.915872877896166
47.0,-42.0,-5.666078873946752
47.0,-41.0,-6.200261912523748
47.0,-40.0,-7.149632968271721
47.0,-39.0,-7.067295610208298
47.0,-38.0,-8.486330032142911
47.0,-37.0,-8.736464121125705
47.0,-36.0,-11.667991250208187
47.0,-35.0,-12.910726610265673
47.0,-34.0,-17.44890302777111
47.0,-33.0,-20.756195206053082
47.0,-32.0,-28.58861795347471
47.0,-31.0,-19.902323868110667
47.0,-30.0,-14.372109779881084
47.0,-29.0,-13.472533829817369
47.0,-28.0,-10.646358017056123
47.0,-27.0,-10.746660416127797
47.0,-26.0,-10.770845417828763
47.0,-25.0,-13.163836355368442
47.0,-24.0,-15.726890061530444
47.0,-23.0,-19.586251129677862
47.0,-22.0,-28.478487331951115
47.0,-21.0,-19.294699588394185
47.0,-20.0,-15.369339415861514
47.0,-19.0,-13.349455718642806
47.0,-18.0,-13.223438965707597
47.0,-17.0,-13.653745845211137
47.0,-16.0,-17.00188815802553
47.0,-15.0,-28.330340512227018
47.0,-14.0,-28.62723228497833
47.0,-13.0,-20.081655083650183
47.0,-12.0,-14.84588635621776
47.0,-11.0,-13.862092925848472
47.0,-10.0,-16.59601974842769
47.0,-9.0,-21.548130378668986
47.0,-8.0,-26.68280279775782
47.0,-7.0,-21.49679209647217
47.0,-6.0,-16.86325390903797
47.0,-5.0,-17.010927490781306
47.0,-4.0,-19.03250169308828
47.0,-3.0,-19.137524298879782
47.0,-2.0,-20.29416658521367
47.0,-1.0,-18.543354783023435
47.0,0.0,-16.64322276699386
47.0,1.0,-18.543354783021236
47.0,2.0,-20.294166585223103
47.0,3.0,-19.137524298888433
47.0,4.0,-19.032501693086655
47.0,5.0,-17.010927490772264
47.0,6.0,-16.863253909025794
47.0,7.0,-21.496792096454087
47.0,8.0,-26.682802797752547
47.0,9.0,-21.548130378672596
47.0,10.0,-16.596019748429416
47.0,11.0,-13.862092925846026
47.0,12.0,-14.845886356213034
47.0,13.0,-20.081655083645877
47.0,14.0,-28.62723228496206
47.0,15.0,-28.33034051227586
47.0,16.0,-17.001888158035726
47.0,17.0,-13.653745845213688
47.0,18.0,-13.22343896570941
47.0,19.0,-13.349455718642512
47.0,20.0,-15.36933941585194
47.0,21.0,-19.294699588380798
47.0,22.0,-28.47848733191872
47.0,23.0,-19.58625112968489
47.0,24.0,-15.726890061533236
47.0,25.0,-13.163836355361646
47.0,26.0,-10.770845417828417
47.0,27.0,-10.74666041612624
47.0,28.0,-10.646358017053263
47.0,29.0,-13.472533829820774
47.0,30.0,-14.37210977987932
47.0,31.0,-19.902323868106716
47.0,32.0,-28.58861795346781
47.0,33.0,-20.756195206056777
47.0,34.0,-17.448903027777188
47.0,35.0,-12.910726610268892
47.0,36.0,-11.667991250209663
47.0,37.0,-8.736464121123278
47.0,38.0,-8.486330032136589
47.0,39.0,-7.0672956102071165
47.0,40.0,-7.1496329682703745
47.0,41.0,-6.200261912519785
47.0,42.0,-5.6660788739504095
47.0,43.0,-5.915872877901956
47.0,44.0,-5.290156378248925
47.0,45.0,-6.073532224322981
48.0,-45.0,-6.525630725171762
48.0,-44.0,-6.938404057913702
48.0,-43.0,-5.889602493398143
48.0,-42.0,-6.299333087612558
48.0,-41.0,-6.212013511700633
48.0,-40.0,-6.431536577524717
48.0,-39.0,-7.346731190844041
48.0,-38.0,-6.938388309562979
48.0,-37.0,-8.281410829084418
48.0,-36.0,-8.594159297363758
48.0,-35.0,-11.000569844191762
48.0,-34.0,-11.869878783769888
48.0,-33.0,-15.179925812612893
48.0,-32.0,-18.628232782097786
48.0,-31.0,-43.1036650054324
48.0,-30.0,-23.723060206484504
48.0,-29.0,-16.43376416650171
48.0,-28.0,-14.151215638836058
48.0,-27.0,-10.909892540160724
48.0,-26.0,-11.28831340632784
48.0,-25.0,-11.249327818858221
48.0,-24.0,-12.939373270207193
48.0,-23.0,-14.980757469386809
48.0,-22.0,-19.743554009306045
48.0,-21.0,-28.49694517001947
48.0,-20.0,-20.81149073381351
48.0,-19.0,-16.328297814741997
48.0,-18.0,-12.955089543967182
48.0,-17.0,-13.098328691137144
48.0,-16.0,-15.172844102029323
48.0,-15.0,-18.53496864824414
48.0,-14.0,-26.00058500407001
48.0,-13.0,-24.16942747977519
48.0,-12.0,-17.376528984910134
48.0,-11.0,-15.524434663947538
48.0,-10.0,-16.006568391719092
48.0,-9.0,-16.85766227556703
48.0,-8.0,-19.38336168386709
48.0,-7.0,-22.006013512556585
48.0,-6.0,-18.289674439642877
48.0,-5.0,-18.071360955591594
48.0,-4.0,-19.109232064673805
48.0,-3.0,-17.94791226488523
48.0,-2.0,-19.609155810726115
48.0,-1.0,-21.533339599474356
48.0,0.0,-20.034385686258286
48.0,1.0,-21.533339599479092
48.0,2.0,-19.609155810731032
48.0,3.0,-17.947912264886167
48.0,4.0,-19.109232064674742
48.0,5.0,-18.071360955588244
48.0,6.0,-18.289674439632847
48.0,7.0,-22.0060135125455
48.0,8.0,-19.38336168386384
48.0,9.0,-16.857662275564714
48.0,10.0,-16.006568391721544
48.0,11.0,-15.524434663946225
48.0,12.0,-17.376528984904557
48.0,13.0,-24.169427479780534
48.0,14.0,-26.000585004060852
48.0,15.0,-18.534968648251755
48.0,16.0,-15.17284410203315
48.0,17.0,-13.09832869113096
48.0,18.0,-12.95508954396512
48.0,19.0,-16.328297814752265
48.0,20.0,-20.8114907338048
48.0,21.0,-28.49694516995266
48.0,22.0,-19.743554009319872
48.0,23.0,-14.980757469393986
48.0,24.0,-12.939373270214778
48.0,25.0,-11.2493278188585
48.0,26.0,-11.288313406324281
48.0,27.0,-10.909892540165167
48.0,28.0,-14.151215638833206
48.0,29.0,-16.433764166487407
48.0,30.0,-23.723060206490857
48.0,31.0,-43.10366500550344
48.0,32.0,-18.628232782110757
48.0,33.0,-15.179925812617297
48.0,34.0,-11.86987878377134
48.0,35.0,-11.000569844196061
48.0,36.0,-8.594159297364198
48.0,37.0,-8.281410829084933
48.0,38.0,-6.938388309561438
48.0,39.0,-7.346731190842623
48.0,40.0,-6.431536577520468
48.0,41.0,-6.212013511690389
48.0,42.0,-6.299333087609212
48.0,43.0,-5.889602493401953
48.0,44.0,-6.938404057916614
48.0,45.0,-6.525630725171338
49.0,-45.0,-7.983157998854024
49.0,-44.0,-7.459826210100814
49.0,-43.0,-7.843096138824218
49.0,-42.0,-6.581483443923047
49.0,-41.0,-6.7725530217142875
49.0,-40.0,-6.888467131645875
49.0,-39.0,-6.7539741647300495
49.0,-38.0,-7.548513116344963
49.0,-37.0,-6.9774696228087
49.0,-36.0,-8.282012093262686
49.0,-35.0,-8.639548761447866
49.0,-34.0,-10.38331146819192
49.0,-33.0,-11.098624396511575
49.0,-32.0,-13.930969693481625
49.0,-31.0,-17.612275470498055
49.0,-30.0,-30.548398917531753
49.0,-29.0,-29.80476354511863
49.0,-28.0,-18.15910575172713
49.0,-27.0,-14.553830685106488
49.0,-26.0,-11.507657966537908
49.0,-25.0,-12.094622997626722
49.0,-24.0,-11.355369977736899
49.0,-23.0,-12.52005049340636
49.0,-22.0,-15.266180257682787
49.0,-21.0,-20.98108702212237
49.0,-20.0,-32.76016580638535
49.0,-19.0,-22.555418398713158
49.0,-18.0,-15.821623837873474
49.0,-17.0,-12.71717958764353
49.0,-16.0,-14.036910831406935
49.0,-15.0,-16.541139331965066
49.0,-14.0,-18.038036422379392
49.0,-13.0,-23.718792910154107
49.0,-12.0,-19.96790902224612
49.0,-11.0,-16.96364860066033
49.0,-10.0,-17.361154806718062
49.0,-9.0,-16.169579946217997
49.0,-8.0,-16.317755837726324
49.0,-7.0,-20.586535372080693
49.0,-6.0,-21.77674856696481
49.0,-5.0,-19.67744116626939
49.0,-4.0,-17.891891141300672
49.0,-3.0,-16.07624912042644
49.0,-2.0,-17.720814723821455
49.0,-1.0,-22.20733182794283
49.0,0.0,-22.680894458758324
49.0,1.0,-22.207331827943978
49.0,2.0,-17.720814723821153
49.0,3.0,-16.076249120422574
49.0,4.0,-17.891891141297545
49.0,5.0,-19.677441166274786
49.0,6.0,-21.77674856697708
49.0,7.0,-20.58653537210137
49.0,8.0,-16.317755837734595
49.0,9.0,-16.169579946219393
49.0,10.0,-17.361154806715874
49.0,11.0,-16.963648600655567
49.0,12.0,-19.96790902223178
49.0,13.0,-23.71879291015307
49.0,14.0,-18.038036422372198
49.0,15.0,-16.54113933195113
49.0,16.0,-14.03691083140754
49.0,17.0,-12.717179587642018
49.0,18.0,-15.821623837853798
49.0,19.0,-22.555418398694897
49.0,20.0,-32.7601658064586
49.0,21.0,-20.981087022135583
49.0,22.0,-15.266180257693918
49.0,23.0,-12.52005049341024
49.0,24.0,-11.355369977744205
49.0,25.0,-12.094622997631186
49.0,26.0,-11.507657966532259
49.0,27.0,-14.553830685105396
49.0,28.0,-18.15910575174765
49.0,29.0,-29.804763545121247
49.0,30.0,-30.548398917629648
49.0,31.0,-17.612275470487177
49.0,32.0,-13.93096969348549
49.0,33.0,-11.098624396520902
49.0,34.0,-10.383311468194666
49.0,35.0,-8.639548761447909
49.0,36.0,-8.282012093264155
49.0,37.0,-6.977469622808177
49.0,38.0,-7.548513116348409
49.0,39.0,-6.7539741647296925
49.0,40.0,-6.888467131643607
49.0,41.0,-6.7725530217042245
49.0,42.0,-6.581483443915945
49.0,43.0,-7.843096138824218
49.0,44.0,-7.45982621009622
49.0,45.0,-7.9831579988546615
50.0,-45.0,-10.55893621949297
50.0,-44.0,-9.441676084614768
50.0,-43.0,-8.465016699711027
50.0,-42.0,-8.72028056468529
50.0,-41.0,-7.36028577889121
50.0,-40.0,-7.359204020296931
50.0,-39.0,-7.658268503562301
50.0,-38.0,-7.111646178889036
50.0,-37.0,-7.7535581278388825
50.0,-36.0,-7.205452958691244
50.0,-35.0,-8.449977161799891
50.0,-34.0,-8.725013414229837
50.0,-33.0,-9.824836840082169
50.0,-32.0,-10.664108507697636
50.0,-31.0,-13.335280520885743
50.0,-30.0,-16.784665376172416
50.0,-29.0,-23.652550340223947
50.0,-28.0,-31.15414454579526
50.0,-27.0,-19.13232380542356
50.0,-26.0,-15.324499218453735
50.0,-25.0,-12.475993256673995
50.0,-24.0,-12.55992876517759
50.0,-23.0,-11.160890515666734
50.0,-22.0,-12.638688367408308
50.0,-21.0,-16.29508531543514
50.0,-20.0,-20.842156993484483
50.0,-19.0,-36.36987426043531
50.0,-18.0,-21.072031497821307
50.0,-17.0,-15.473575247190796
50.0,-16.0,-13.593782223366544
50.0,-15.0,-14.845392882529449
50.0,-14.0,-16.24465791359824
50.0,-13.0,-18.926047410474727
50.0,-12.0,-25.45156419119541
50.0,-11.0,-20.06881526651324
50.0,-10.0,-17.861037204482436
50.0,-9.0,-16.291941860691146
50.0,-8.0,-15.964723113436708
50.0,-7.0,-19.709540674426588
50.0,-6.0,-28.511589911861858
50.0,-5.0,-25.903960801374097
50.0,-4.0,-18.451714494710167
50.0,-3.0,-15.030865818691826
50.0,-2.0,-16.108183530276214
50.0,-1.0,-21.776288230488966
50.0,0.0,-27.50639418689641
50.0,1.0,-21.776288230498103
50.0,2.0,-16.108183530281405
50.0,3.0,-15.030865818693275
50.0,4.0,-18.45171449470744
50.0,5.0,-25.903960801361343
50.0,6.0,-28.51158991184534
50.0,7.0,-19.70954067441589
50.0,8.0,-15.964723113428454
50.0,9.0,-16.291941860688127
50.0,10.0,-17.86103720448824
50.0,11.0,-20.06881526651922
50.0,12.0,-25.45156419121536
50.0,13.0,-18.926047410482067
50.0,14.0,-16.24465791360725
50.0,15.0,-14.84539288253673
50.0,16.0,-13.59378222336407
50.0,17.0,-15.473575247184348
50.0,18.0,-21.072031497810052
50.0,19.0,-36.369874260403485
50.0,20.0,-20.842156993497586
50.0,21.0,-16.295085315428693
50.0,22.0,-12.638688367409095
50.0,23.0,-11.160890515667019
50.0,24.0,-12.559928765177572
50.0,25.0,-12.475993256681212
50.0,26.0,-15.324499218450091
50.0,27.0,-19.132323805403985
50.0,28.0,-31.15414454571607
50.0,29.0,-23.652550340199312
50.0,30.0,-16.784665376186634
50.0,31.0,-13.33528052089045
50.0,32.0,-10.664108507695074
50.0,33.0,-9.824836840085675
50.0,34.0,-8.725013414233839
50.0,35.0,-8.449977161799374
50.0,36.0,-7.205452958692257
50.0,37.0,-7.753558127840013
50.0,38.0,-7.111646178888708
50.0,39.0,-7.658268503565774
50.0,40.0,-7.359204020295876
50.0,41.0,-7.360285778889278
50.0,42.0,-8.720280564677402
50.0,43.0,-8.465016699708626
50.0,44.0,-9.441676084604453
50.0,45.0,-10.558936219487755
51.0,-45.0,-11.892914016401114
51.0,-44.0,-11.957380764306368
51.0,-43.0,-11.043956596338596
51.0,-42.0,-9.484814060758604
51.0,-41.0,-9.548997260487468
51.0,-40.0,-8.258574903485384
51.0,-39.0,-8.064283642287782
51.0,-38.0,-8.431123314381864
51.0,-37.0,-7.468755078052296
51.0,-36.0,-8.032857218627004
51.0,-35.0,-7.632710328568939
51.0,-34.0,-8.667814945474515
51.0,-33.0,-8.73591941434883
51.0,-32.0,-9.459444779074355
51.0,-31.0,-10.60623241781226
51.0,-30.0,-12.972941625594954
51.0,-29.0,-15.655509435117096
51.0,-28.0,-20.563575745024337
51.0,-27.0,-28.768813678370073
51.0,-26.0,-20.17116549105326
51.0,-25.0,-16.799908716926943
51.0,-24.0,-13.239455066176586
51.0,-23.0,-12.452364859739104
51.0,-22.0,-11.353639646456003
51.0,-21.0,-13.372961138624559
51.0,-20.0,-16.632990204304917
51.0,-19.0,-19.652821950261917
51.0,-18.0,-28.378484237180498
51.0,-17.0,-19.195626869027357
51.0,-16.0,-16.518578872760955
51.0,-15.0,-14.471973893885382
51.0,-14.0,-14.09685868506838
51.0,-13.0,-16.676484259332135
51.0,-12.0,-23.71696374156094
51.0,-11.0,-32.665955674077196
51.0,-10.0,-21.50434033813
51.0,-9.0,-15.979022261505893
51.0,-8.0,-14.848878533271222
51.0,-7.0,-18.26113256157793
51.0,-6.0,-26.656408813018487
51.0,-5.0,-31.854816813178275
51.0,-4.0,-21.513932534967545
51.0,-3.0,-16.53587906812386
51.0,-2.0,-17.14744794777998
51.0,-1.0,-22.112261796529452
51.0,0.0,-24.933013211861844
51.0,1.0,-22.112261796522724
51.0,2.0,-17.14744794777297
51.0,3.0,-16.535879068115904
51.0,4.0,-21.51393253495879
51.0,5.0,-31.85481681317509
51.0,6.0,-26.656408813028577
51.0,7.0,-18.26113256158194
51.0,8.0,-14.848878533269112
51.0,9.0,-15.979022261500031
51.0,10.0,-21.504340338124432
51.0,11.0,-32.66595567408543
51.0,12.0,-23.716963741566744
51.0,13.0,-16.676484259330238
51.0,14.0,-14.096858685062676
51.0,15.0,-14.471973893881406
51.0,16.0,-16.518578872766835
51.0,17.0,-19.195626869036
51.0,18.0,-28.37848423721693
51.0,19.0,-19.652821950274088
51.0,20.0,-16.632990204311923
51.0,21.0,-13.372961138627186
51.0,22.0,-11.353639646453475
51.0,23.0,-12.452364859735923
51.0,24.0,-13.239455066171129
51.0,25.0,-16.799908716920584
51.0,26.0,-20.171165491058286
51.0,27.0,-28.76881367839526
51.0,28.0,-20.56357574503767
51.0,29.0,-15.655509435120356
51.0,30.0,-12.972941625595904
51.0,31.0,-10.606232417811405
51.0,32.0,-9.459444779074587
51.0,33.0,-8.73591941435058
51.0,34.0,-8.667814945473397
51.0,35.0,-7.632710328567301
51.0,36.0,-8.032857218628541
51.0,37.0,-7.468755078056831
51.0,38.0,-8.431123314379331
51.0,39.0,-8.064283642286942
51.0,40.0,-8.258574903487832
51.0,41.0,-9.54899726049073
51.0,42.0,-9.48481406075994
51.0,43.0,-11.043956596334773
51.0,44.0,-11.957380764296147
51.0,45.0,-11.89291401639322
52.0,-45.0,-17.30416358109324
52.0,-44.0,-13.472494693559636
52.0,-43.0,-13.412034176168921
52.0,-42.0,-12.713692953626317
52.0,-41.0,-10.492428405753152
52.0,-40.0,-10.383092953212822
52.0,-39.0,-9.305244110318679
52.0,-38.0,-8.828843036523834
52.0,-37.0,-9.103441412185255
52.0,-36.0,-7.865315980620117
52.0,-35.0,-8.475193679863558
52.0,-34.0,-8.18452762477849
52.0,-33.0,-8.790587844411984
52.0,-32.0,-8.723987399007534
52.0,-31.0,-9.42389469565629
52.0,-30.0,-10.775513055596615
52.0,-29.0,-12.449418343563012
52.0,-28.0,-14.567990975174434
52.0,-27.0,-19.520325136280906
52.0,-26.0,-29.605610238022496
52.0,-25.0,-22.314571343725156
52.0,-24.0,-18.26626275924282
52.0,-23.0,-13.26289404605384
52.0,-22.0,-12.52213873315606
52.0,-21.0,-12.1726879305007
52.0,-20.0,-13.710413239649748
52.0,-19.0,-16.247562612459134
52.0,-18.0,-20.37249537211792
52.0,-17.0,-26.583734031073618
52.0,-16.0,-19.389872615497048
52.0,-15.0,-17.388256906612703
52.0,-14.0,-14.022678942050458
52.0,-13.0,-13.994305976984212
52.0,-12.0,-18.94959890301257
52.0,-11.0,-28.911565378064033
52.0,-10.0,-32.04587928562722
52.0,-9.0,-18.96202214835196
52.0,-8.0,-15.180782243847064
52.0,-7.0,-16.359144662596922
52.0,-6.0,-20.27911133524877
52.0,-5.0,-23.795935133023978
52.0,-4.0,-22.148242348818243
52.0,-3.0,-17.64415794464135
52.0,-2.0,-18.246456983467606
52.0,-1.0,-21.997956070791727
52.0,0.0,-22.123665033401714
52.0,1.0,-21.997956070801656
52.0,2.0,-18.246456983472928
52.0,3.0,-17.644157944642213
52.0,4.0,-22.148242348820474
52.0,5.0,-23.795935133026784
52.0,6.0,-20.279111335245382
52.0,7.0,-16.359144662593256
52.0,8.0,-15.18078224384286
52.0,9.0,-18.962022148348932
52.0,10.0,-32.04587928563448
52.0,11.0,-28.911565378054746
52.0,12.0,-18.949598903013147
52.0,13.0,-13.994305976981543
52.0,14.0,-14.022678942050234
52.0,15.0,-17.388256906616167
52.0,16.0,-19.389872615486393
52.0,17.0,-26.583734031045264
52.0,18.0,-20.372495372110663
52.0,19.0,-16.24756261245507
52.0,20.0,-13.710413239654414
52.0,21.0,-12.172687930503718
52.0,22.0,-12.522138733157803
52.0,23.0,-13.262894046053118
52.0,24.0,-18.266262759234586
52.0,25.0,-22.31457134370236
52.0,26.0,-29.60561023801057
52.0,27.0,-19.520325136278096
52.0,28.0,-14.567990975177656
52.0,29.0,-12.449418343567329
52.0,30.0,-10.775513055605668
52.0,31.0,-9.42389469565538
52.0,32.0,-8.723987399002818
52.0,33.0,-8.790587844414846
52.0,34.0,-8.184527624778399
52.0,35.0,-8.475193679855668
52.0,36.0,-7.865315980618788
52.0,37.0,-9.103441412191575
52.0,38.0,-8.828843036527196
52.0,39.0,-9.305244110311868
52.0,40.0,-10.383092953215424
52.0,41.0,-10.492428405756275
52.0,42.0,-12.71369295363642
52.0,43.0,-13.412034176171982
52.0,44.0,-13.472494693555612
52.0,45.0,-17.304163581086442
53.0,-45.0,-19.900287616306038
53.0,-44.0,-19.572197291575296
53.0,-43.0,-15.205459462535103
53.0,-42.0,-14.89956781871535
53.0,-41.0,-14.35727317326718
53.0,-40.0,-11.498563680848076
53.0,-39.0,-11.293513438709343
53.0,-38.0,-10.478518592377359
53.0,-37.0,-9.55228178606157
53.0,-36.0,-9.668507343595012
53.0,-35.0,-8.395145374215149
53.0,-34.0,-9.077289651448886
53.0,-33.0,-8.683632210562047
53.0,-32.0,-8.825771754933337
53.0,-31.0,-8.877192775930332
53.0,-30.0,-9.673618882037815
53.0,-29.0,-10.809591702908193
53.0,-28.0,-11.852117367224865
53.0,-27.0,-14.087325090532657
53.0,-26.0,-19.51273554644144
53.0,-25.0,-28.800803444655298
53.0,-24.0,-25.33714033424519
53.0,-23.0,-18.454321390841045
53.0,-22.0,-13.277601158388844
53.0,-21.0,-13.235114775122215
53.0,-20.0,-12.787417839892614
53.0,-19.0,-13.2319908423621
53.0,-18.0,-16.928722522022607
53.0,-17.0,-23.6390964209393
53.0,-16.0,-29.784944307730612
53.0,-15.0,-19.713434253196283
53.0,-14.0,-16.05576105570031
53.0,-13.0,-14.440190421610788
53.0,-12.0,-15.731989911310368
53.0,-11.0,-19.749219483641102
53.0,-10.0,-26.556232850890957
53.0,-9.0,-23.12194465704142
53.0,-8.0,-18.13296363617535
53.0,-7.0,-17.820430563854543
53.0,-6.0,-17.708025213506566
53.0,-5.0,-18.222441362333377
53.0,-4.0,-20.991523181913593
53.0,-3.0,-19.16992154763143
53.0,-2.0,-18.77401028804345
53.0,-1.0,-19.025503013242712
53.0,0.0,-17.87883249277109
53.0,1.0,-19.025503013241295
53.0,2.0,-18.77401028804864
53.0,3.0,-19.169921547634832
53.0,4.0,-20.99152318190829
53.0,5.0,-18.22244136232697
53.0,6.0,-17.70802521350047
53.0,7.0,-17.820430563845846
53.0,8.0,-18.13296363616109
53.0,9.0,-23.121944657018084
53.0,10.0,-26.55623285086691
53.0,11.0,-19.74921948363627
53.0,12.0,-15.731989911313287
53.0,13.0,-14.440190421607813
53.0,14.0,-16.055761055688958
53.0,15.0,-19.71343425319601
53.0,16.0,-29.784944307796057
53.0,17.0,-23.639096420951148
53.0,18.0,-16.92872252203726
53.0,19.0,-13.231990842360808
53.0,20.0,-12.787417839887283
53.0,21.0,-13.235114775125382
53.0,22.0,-13.277601158392553
