Theta,Phi,RCS(dBsm)
45.0,-45.0,-10.220809418854488
45.0,-44.0,-11.712968325114698
45.0,-43.0,-14.515768417101535
45.0,-42.0,-23.047376207597345
45.0,-41.0,-24.273403046897855
45.0,-40.0,-14.636369110583075
45.0,-39.0,-11.14289983892479
45.0,-38.0,-10.040618991543166
45.0,-37.0,-10.238603138912188
45.0,-36.0,-12.76529210605516
45.0,-35.0,-17.63116129517653
45.0,-34.0,-33.17834070552473
45.0,-33.0,-20.149531118708943
45.0,-32.0,-15.564970536610945
45.0,-31.0,-15.059115416416482
45.0,-30.0,-17.006724914514898
45.0,-29.0,-21.030904461615307
45.0,-28.0,-28.569008856281386
45.0,-27.0,-22.479718882267903
45.0,-26.0,-16.84097097615397
45.0,-25.0,-15.647421553870316
45.0,-24.0,-17.677108367639907
45.0,-23.0,-29.957858250541584
45.0,-22.0,-17.416939608264844
45.0,-21.0,-15.510434379320232
45.0,-20.0,-20.512131233707084
45.0,-19.0,-27.65298225739142
45.0,-18.0,-18.559675294087462
45.0,-17.0,-15.815592111725827
45.0,-16.0,-21.426865053010804
45.0,-15.0,-46.14620813991443
45.0,-14.0,-17.749889277337967
45.0,-13.0,-18.6432626575597
45.0,-12.0,-24.727134483453877
45.0,-11.0,-21.611957075162216
45.0,-10.0,-19.910857451382086
45.0,-9.0,-20.45549191038985
45.0,-8.0,-23.530936776002697
45.0,-7.0,-19.083940098392706
45.0,-6.0,-23.907923831396328
45.0,-5.0,-32.40821741273177
45.0,-4.0,-22.731166975592316
45.0,-3.0,-18.99379814803868
45.0,-2.0,-22.938272694993852
45.0,-1.0,-21.399926741152548
45.0,0.0,-19.026316540473072
45.0,1.0,-21.399926741168894
45.0,2.0,-22.93827269501655
45.0,3.0,-18.99379814805067
45.0,4.0,-22.731166975599674
45.0,5.0,-32.408217412764955
45.0,6.0,-23.90792383139572
45.0,7.0,-19.083940098394564
45.0,8.0,-23.53093677596069
45.0,9.0,-20.455491910366213
45.0,10.0,-19.91085745135228
45.0,11.0,-21.611957075115413
45.0,12.0,-24.727134483426543
45.0,13.0,-18.643262657539125
45.0,14.0,-17.7498892773335
45.0,15.0,-46.14620814024191
45.0,16.0,-21.426865053013067
45.0,17.0,-15.815592111744511
45.0,18.0,-18.559675294082453
45.0,19.0,-27.65298225746653
45.0,20.0,-20.512131233729804
45.0,21.0,-15.510434379314535
45.0,22.0,-17.416939608250793
45.0,23.0,-29.957858250519713
45.0,24.0,-17.67710836764947
45.0,25.0,-15.647421553871864
45.0,26.0,-16.84097097616673
45.0,27.0,-22.479718882259462
45.0,28.0,-28.569008856275957
45.0,29.0,-21.03090446166524
45.0,30.0,-17.006724914530615
45.0,31.0,-15.059115416409432
45.0,32.0,-15.564970536600171
45.0,33.0,-20.149531118711156
45.0,34.0,-33.178340705532754
45.0,35.0,-17.631161295181755
45.0,36.0,-12.76529210607058
45.0,37.0,-10.238603138919377
45.0,38.0,-10.040618991521377
45.0,39.0,-11.142899838919899
45.0,40.0,-14.636369110563196
45.0,41.0,-24.27340304690411
45.0,42.0,-23.047376207609574
45.0,43.0,-14.515768417105647
45.0,44.0,-11.712968325112511
45.0,45.0,-10.220809418858884
46.0,-45.0,-8.019520694131824
46.0,-44.0,-8.734040901058867
46.0,-43.0,-9.571301338307977
46.0,-42.0,-11.778460259917889
46.0,-41.0,-16.886526645336875
46.0,-40.0,-31.1930281084408
46.0,-39.0,-19.411121177281775
46.0,-38.0,-13.862340426047941
46.0,-37.0,-11.30607473184625
46.0,-36.0,-10.827219961484362
46.0,-35.0,-12.111992869380872
46.0,-34.0,-15.546885716490051
46.0,-33.0,-25.827888307207072
46.0,-32.0,-24.09611342711178
46.0,-31.0,-16.739626513750892
46.0,-30.0,-15.57046945151698
46.0,-29.0,-16.11100530698723
46.0,-28.0,-20.547095252950204
46.0,-27.0,-26.41641130457813
46.0,-26.0,-23.721645486118447
46.0,-25.0,-18.781249186181714
46.0,-24.0,-15.350108334038957
46.0,-23.0,-17.746230309682815
46.0,-22.0,-29.683568284580645
46.0,-21.0,-17.285372892056284
46.0,-20.0,-16.648563112699645
46.0,-19.0,-19.308203986592883
46.0,-18.0,-31.583899241571103
46.0,-17.0,-19.398702685044867
46.0,-16.0,-15.703772880264706
46.0,-15.0,-24.292494681047543
46.0,-14.0,-43.52143060091713
46.0,-13.0,-16.37876116766613
46.0,-12.0,-21.60129109243349
46.0,-11.0,-25.623338442844123
46.0,-10.0,-19.15598585835433
46.0,-9.0,-20.451548136212182
46.0,-8.0,-26.67329907513389
46.0,-7.0,-27.13966087482197
46.0,-6.0,-17.38056835641253
46.0,-5.0,-24.310035452057953
46.0,-4.0,-25.620213785118263
46.0,-3.0,-20.77886948877349
46.0,-2.0,-35.668546122801224
46.0,-1.0,-40.297320209509394
46.0,0.0,-21.143727655043676
46.0,1.0,-40.29732020947957
46.0,2.0,-35.668546122939794
46.0,3.0,-20.778869488786277
46.0,4.0,-25.620213785105513
46.0,5.0,-24.31003545205506
46.0,6.0,-17.38056835640208
46.0,7.0,-27.139660874763326
46.0,8.0,-26.673299075137102
46.0,9.0,-20.45154813619004
46.0,10.0,-19.15598585834021
46.0,11.0,-25.623338442846038
46.0,12.0,-21.601291092411437
46.0,13.0,-16.378761167645024
46.0,14.0,-43.5214306014025
46.0,15.0,-24.29249468103751
46.0,16.0,-15.70377288027168
46.0,17.0,-19.398702685047763
46.0,18.0,-31.583899241549858
46.0,19.0,-19.30820398660711
46.0,20.0,-16.648563112736632
46.0,21.0,-17.2853728920266
46.0,22.0,-29.683568284567873
46.0,23.0,-17.746230309697093
46.0,24.0,-15.3501083340273
46.0,25.0,-18.78124918619809
46.0,26.0,-23.721645486132253
46.0,27.0,-26.416411304610797
46.0,28.0,-20.54709525298438
46.0,29.0,-16.111005306985156
46.0,30.0,-15.570469451512155
46.0,31.0,-16.739626513743904
46.0,32.0,-24.096113427100107
46.0,33.0,-25.827888307177286
46.0,34.0,-15.546885716516847
46.0,35.0,-12.111992869391567
46.0,36.0,-10.82721996148348
46.0,37.0,-11.306074731850295
46.0,38.0,-13.86234042602938
46.0,39.0,-19.411121177275763
46.0,40.0,-31.19302810846235
46.0,41.0,-16.88652664532196
46.0,42.0,-11.778460259918976
46.0,43.0,-9.571301338308526
46.0,44.0,-8.73404090106774
46.0,45.0,-8.019520694125516
47.0,-45.0,-7.5553115808680715
47.0,-44.0,-7.777493320183395
47.0,-43.0,-7.941883266020815
47.0,-42.0,-8.54967337885045
47.0,-41.0,-10.60669018897878
47.0,-40.0,-14.096214046845098
47.0,-39.0,-20.88097818642514
47.0,-38.0,-29.930746290256206
47.0,-37.0,-18.28129700545886
47.0,-36.0,-13.512250022355406
47.0,-35.0,-12.143037789095029
47.0,-34.0,-12.0840407074526
47.0,-33.0,-14.81090941895825
47.0,-32.0,-20.725940421206175
47.0,-31.0,-28.385223971427994
47.0,-30.0,-18.995177279071086
47.0,-29.0,-15.673674561336066
47.0,-28.0,-16.326489406267076
47.0,-27.0,-19.009645690023365
47.0,-26.0,-24.81251660392095
47.0,-25.0,-27.962178850696638
47.0,-24.0,-19.436579899348278
47.0,-23.0,-15.955033631757482
47.0,-22.0,-16.81765313001472
47.0,-21.0,-31.717786546288362
47.0,-20.0,-18.5397756261902
47.0,-19.0,-16.46829302114115
47.0,-18.0,-20.406812086553387
47.0,-17.0,-28.15998034111129
47.0,-16.0,-17.51499719253724
47.0,-15.0,-17.899684487794655
47.0,-14.0,-22.060184815693656
47.0,-13.0,-25.956860593246116
47.0,-12.0,-17.662841999487323
47.0,-11.0,-20.458469469128758
47.0,-10.0,-30.81800369797039
47.0,-9.0,-19.67552290232851
47.0,-8.0,-18.744728446467583
47.0,-7.0,-42.25304262822366
47.0,-6.0,-22.991787314615667
47.0,-5.0,-22.765195689666363
47.0,-4.0,-24.81892687809564
47.0,-3.0,-19.217504408417238
47.0,-2.0,-21.64208550727163
47.0,-1.0,-23.798270176586833
47.0,0.0,-18.382982648881313
47.0,1.0,-23.79827017658133
47.0,2.0,-21.642085507288154
47.0,3.0,-19.217504408427143
47.0,4.0,-24.818926878085588
47.0,5.0,-22.765195689672836
47.0,6.0,-22.991787314620268
47.0,7.0,-42.253042628279864
47.0,8.0,-18.744728446474724
47.0,9.0,-19.675522902320303
47.0,10.0,-30.818003697944818
47.0,11.0,-20.45846946913983
47.0,12.0,-17.662841999471837
47.0,13.0,-25.956860593237224
47.0,14.0,-22.060184815709466
47.0,15.0,-17.899684487808102
47.0,16.0,-17.514997192541596
47.0,17.0,-28.159980341033645
47.0,18.0,-20.406812086595036
47.0,19.0,-16.468293021156285
47.0,20.0,-18.539775626164197
47.0,21.0,-31.717786546296015
47.0,22.0,-16.81765313002869
47.0,23.0,-15.95503363176077
47.0,24.0,-19.436579899336305
47.0,25.0,-27.96217885069956
47.0,26.0,-24.81251660392526
47.0,27.0,-19.00964569002554
47.0,28.0,-16.32648940627709
47.0,29.0,-15.67367456132041
47.0,30.0,-18.995177279057017
47.0,31.0,-28.385223971391092
47.0,32.0,-20.72594042120603
47.0,33.0,-14.810909418936575
47.0,34.0,-12.08404070745428
47.0,35.0,-12.14303778909702
47.0,36.0,-13.512250022347686
47.0,37.0,-18.2812970054476
47.0,38.0,-29.93074629030343
47.0,39.0,-20.880978186405418
47.0,40.0,-14.09621404684411
47.0,41.0,-10.60669018897785
47.0,42.0,-8.549673378849745
47.0,43.0,-7.9418832660220176
47.0,44.0,-7.777493320184128
47.0,45.0,-7.555311580871017
48.0,-45.0,-8.154831693692717
48.0,-44.0,-8.337072581639507
48.0,-43.0,-7.867449004261504
48.0,-42.0,-7.649613804332406
48.0,-41.0,-8.307155138741876
48.0,-40.0,-10.207754436123498
48.0,-39.0,-12.541875972248311
48.0,-38.0,-16.603105725621162
48.0,-37.0,-22.826241467229714
48.0,-36.0,-25.571099730445262
48.0,-35.0,-17.182312276747687
48.0,-34.0,-13.746214136922399
48.0,-33.0,-12.7812023167158
48.0,-32.0,-14.194219594947004
48.0,-31.0,-18.596998993235548
48.0,-30.0,-34.548486453015165
48.0,-29.0,-20.987412781925986
48.0,-28.0,-16.609868395485037
48.0,-27.0,-16.335854205848104
48.0,-26.0,-18.32824764254356
48.0,-25.0,-24.095216983311705
48.0,-24.0,-28.262380785801223
48.0,-23.0,-20.64898917162616
48.0,-22.0,-16.103114324118927
48.0,-21.0,-16.860929271531738
48.0,-20.0,-28.144820479132346
48.0,-19.0,-18.377521593579974
48.0,-18.0,-17.993794831780797
48.0,-17.0,-19.21915556544227
48.0,-16.0,-34.03280761869538
48.0,-15.0,-18.018734893591922
48.0,-14.0,-18.476376981663623
48.0,-13.0,-24.438795565030237
48.0,-12.0,-23.446372106945592
48.0,-11.0,-18.792986101219114
48.0,-10.0,-21.254007391402027
48.0,-9.0,-25.376560716103505
48.0,-8.0,-22.62672448680683
48.0,-7.0,-19.554185325472794
48.0,-6.0,-24.155090922263977
48.0,-5.0,-20.35866519734811
48.0,-4.0,-23.252904289960888
48.0,-3.0,-25.384847883737194
48.0,-2.0,-27.131060493392134
48.0,-1.0,-25.021843802213862
48.0,0.0,-28.652918331487058
48.0,1.0,-25.021843802238905
48.0,2.0,-27.131060493425018
48.0,3.0,-25.384847883771677
48.0,4.0,-23.252904289933518
48.0,5.0,-20.358665197340486
48.0,6.0,-24.1550909222526
48.0,7.0,-19.55418532544091
48.0,8.0,-22.626724486831304
48.0,9.0,-25.376560716132634
48.0,10.0,-21.25400739144212
48.0,11.0,-18.792986101214776
48.0,12.0,-23.44637210690989
48.0,13.0,-24.438795565050416
48.0,14.0,-18.476376981641103
48.0,15.0,-18.018734893609892
48.0,16.0,-34.032807618578055
48.0,17.0,-19.219155565473315
48.0,18.0,-17.993794831772515
48.0,19.0,-18.377521593580642
48.0,20.0,-28.144820479058616
48.0,21.0,-16.860929271545842
48.0,22.0,-16.10311432411526
48.0,23.0,-20.64898917162907
48.0,24.0,-28.26238078582728
48.0,25.0,-24.095216983327965
48.0,26.0,-18.328247642548046
48.0,27.0,-16.335854205859746
48.0,28.0,-16.609868395487656
48.0,29.0,-20.987412781915662
48.0,30.0,-34.54848645310028
48.0,31.0,-18.596998993233722
48.0,32.0,-14.194219594946453
48.0,33.0,-12.781202316711362
48.0,34.0,-13.746214136916608
48.0,35.0,-17.18231227672662
48.0,36.0,-25.571099730390884
48.0,37.0,-22.826241467251982
48.0,38.0,-16.603105725608398
48.0,39.0,-12.541875972246181
48.0,40.0,-10.207754436137858
48.0,41.0,-8.30715513874807
48.0,42.0,-7.649613804336555
48.0,43.0,-7.8674490042647225
48.0,44.0,-8.337072581634308
48.0,45.0,-8.154831693687433
49.0,-45.0,-9.993369554109792
49.0,-44.0,-9.967281915745442
49.0,-43.0,-9.283847388391676
49.0,-42.0,-8.221950428828483
49.0,-41.0,-7.791500085490995
49.0,-40.0,-8.660652572255135
49.0,-39.0,-10.120039072566339
49.0,-38.0,-11.70311176138015
49.0,-37.0,-13.84753764887186
49.0,-36.0,-17.12210991841698
49.0,-35.0,-25.782157348475117
49.0,-34.0,-23.17931479629918
49.0,-33.0,-15.7568211885851
49.0,-32.0,-13.821833320249526
49.0,-31.0,-13.827553045021999
49.0,-30.0,-17.565800756777136
49.0,-29.0,-26.481354627019655
49.0,-28.0,-23.492154368368507
49.0,-27.0,-18.064027765751995
49.0,-26.0,-16.380014424339656
49.0,-25.0,-18.551939416977202
49.0,-24.0,-21.62540286256554
49.0,-23.0,-31.773225222569394
49.0,-22.0,-22.197363191793688
49.0,-21.0,-15.785226380907101
49.0,-20.0,-17.010161931910204
49.0,-19.0,-33.25055623205617
49.0,-18.0,-19.293110471977098
49.0,-17.0,-18.194263599077814
49.0,-16.0,-19.67381953234669
49.0,-15.0,-29.39386127102454
49.0,-14.0,-17.023947499539677
49.0,-13.0,-21.262359193879668
49.0,-12.0,-24.16348203361624
49.0,-11.0,-19.275106422116504
49.0,-10.0,-21.263983962966407
49.0,-9.0,-23.55049844847563
49.0,-8.0,-23.414318432278964
49.0,-7.0,-18.861287779150487
49.0,-6.0,-38.969813308406785
49.0,-5.0,-36.59283412774799
49.0,-4.0,-19.241360266189687
49.0,-3.0,-27.21516238240422
49.0,-2.0,-21.74498516228871
49.0,-1.0,-19.010134414669736
49.0,0.0,-29.34017419370597
49.0,1.0,-19.010134414674894
49.0,2.0,-21.744985162266396
49.0,3.0,-27.21516238239184
49.0,4.0,-19.241360266180237
49.0,5.0,-36.59283412760039
49.0,6.0,-38.96981330810438
49.0,7.0,-18.861287779133573
49.0,8.0,-23.414318432264544
49.0,9.0,-23.550498448461752
49.0,10.0,-21.26398396297676
49.0,11.0,-19.27510642211334
49.0,12.0,-24.163482033611054
49.0,13.0,-21.262359193910836
49.0,14.0,-17.023947499531356
49.0,15.0,-29.393861271046603
49.0,16.0,-19.673819532332203
49.0,17.0,-18.19426359909302
49.0,18.0,-19.293110472007232
49.0,19.0,-33.25055623199381
49.0,20.0,-17.010161931892178
49.0,21.0,-15.785226380911116
49.0,22.0,-22.197363191817452
49.0,23.0,-31.773225222620475
49.0,24.0,-21.625402862551375
49.0,25.0,-18.551939416994294
49.0,26.0,-16.38001442434531
49.0,27.0,-18.06402776575205
49.0,28.0,-23.49215436834836
49.0,29.0,-26.481354627042982
49.0,30.0,-17.5658007567732
49.0,31.0,-13.827553045016547
49.0,32.0,-13.821833320250207
49.0,33.0,-15.756821188588786
49.0,34.0,-23.179314796278888
49.0,35.0,-25.782157348423723
49.0,36.0,-17.12210991840941
49.0,37.0,-13.84753764887867
49.0,38.0,-11.703111761375599
49.0,39.0,-10.120039072573412
49.0,40.0,-8.660652572258606
49.0,41.0,-7.791500085493626
49.0,42.0,-8.221950428828036
49.0,43.0,-9.283847388384622
49.0,44.0,-9.967281915750942
49.0,45.0,-9.99336955411139
50.0,-45.0,-14.02838083948093
50.0,-44.0,-12.262124090431179
50.0,-43.0,-12.039185940425563
50.0,-42.0,-10.355631541493924
50.0,-41.0,-8.77765153931524
50.0,-40.0,-8.390998664152661
50.0,-39.0,-9.35496874078998
50.0,-38.0,-10.20610939738581
50.0,-37.0,-11.204041722665776
50.0,-36.0,-11.999991529706278
50.0,-35.0,-14.457974743632573
50.0,-34.0,-19.400365619058405
50.0,-33.0,-33.41613190426764
50.0,-32.0,-18.915745798004945
50.0,-31.0,-14.571946674036514
50.0,-30.0,-14.247347510279697
50.0,-29.0,-16.25467217371813
50.0,-28.0,-24.11726143212075
50.0,-27.0,-28.631473771682625
50.0,-26.0,-18.856040681745846
50.0,-25.0,-17.610503311077224
50.0,-24.0,-17.83508779679367
50.0,-23.0,-21.50865045540854
50.0,-22.0,-29.24369286582676
50.0,-21.0,-21.57629286368186
50.0,-20.0,-16.01605382233561
50.0,-19.0,-17.32870669784254
50.0,-18.0,-31.447899364922343
50.0,-17.0,-19.76875871745652
50.0,-16.0,-18.85915871718136
50.0,-15.0,-18.959893250178066
50.0,-14.0,-24.179692033914346
50.0,-13.0,-19.592008303084366
50.0,-12.0,-18.871437773903214
50.0,-11.0,-29.70448928646796
50.0,-10.0,-20.09096611422764
50.0,-9.0,-19.32122810525282
50.0,-8.0,-33.1107781152878
50.0,-7.0,-23.174268478576586
50.0,-6.0,-20.351684762680307
50.0,-5.0,-25.705554449208194
50.0,-4.0,-19.307762479696965
50.0,-3.0,-26.166358486979824
50.0,-2.0,-28.913481532345017
50.0,-1.0,-24.55809780255121
50.0,0.0,-26.786898080926733
50.0,1.0,-24.55809780256495
50.0,2.0,-28.913481532359185
50.0,3.0,-26.166358487008306
50.0,4.0,-19.30776247971121
50.0,5.0,-25.70555444917791
50.0,6.0,-20.351684762663695
50.0,7.0,-23.17426847856229
50.0,8.0,-33.11077811532463
50.0,9.0,-19.32122810523669
50.0,10.0,-20.090966114202292
50.0,11.0,-29.704489286515372
50.0,12.0,-18.87143777389945
50.0,13.0,-19.592008303097252
50.0,14.0,-24.17969203389635
50.0,15.0,-18.959893250181242
50.0,16.0,-18.85915871719267
50.0,17.0,-19.76875871745118
50.0,18.0,-31.447899364957003
50.0,19.0,-17.328706697835617
50.0,20.0,-16.016053822338886
50.0,21.0,-21.576292863662697
50.0,22.0,-29.24369286580529
50.0,23.0,-21.50865045543704
50.0,24.0,-17.835087796807557
50.0,25.0,-17.610503311064306
50.0,26.0,-18.856040681754756
50.0,27.0,-28.631473771710144
50.0,28.0,-24.117261432146368
50.0,29.0,-16.25467217372763
50.0,30.0,-14.247347510293904
50.0,31.0,-14.57194667401432
50.0,32.0,-18.91574579799531
50.0,33.0,-33.41613190440921
50.0,34.0,-19.40036561905589
50.0,35.0,-14.457974743640259
50.0,36.0,-11.999991529702898
50.0,37.0,-11.2040417226718
50.0,38.0,-10.206109397383432
50.0,39.0,-9.354968740798064
50.0,40.0,-8.390998664145478
50.0,41.0,-8.777651539306957
50.0,42.0,-10.35563154148652
50.0,43.0,-12.039185940426568
50.0,44.0,-12.262124090430724
50.0,45.0,-14.028380839474979
51.0,-45.0,-20.664418499417234
51.0,-44.0,-15.839584869768583
51.0,-43.0,-15.101303526629412
51.0,-42.0,-14.190246720796743
51.0,-41.0,-11.514135080344479
51.0,-40.0,-9.531835769916908
51.0,-39.0,-9.450556351876216
51.0,-38.0,-10.092258189023934
51.0,-37.0,-10.548079565131783
51.0,-36.0,-10.688821904910863
51.0,-35.0,-11.086035840282412
51.0,-34.0,-12.708364070106317
51.0,-33.0,-16.487804302658407
51.0,-32.0,-28.34109135737519
51.0,-31.0,-22.48186345739849
51.0,-30.0,-15.911607620582966
51.0,-29.0,-14.472911734843299
51.0,-28.0,-16.053486646129503
51.0,-27.0,-21.556741543652358
51.0,-26.0,-29.443787635791878
51.0,-25.0,-21.353472113697993
51.0,-24.0,-17.98892777773116
51.0,-23.0,-18.51535366505631
51.0,-22.0,-19.531178577290188
51.0,-21.0,-31.05122092264798
51.0,-20.0,-22.064643688469108
51.0,-19.0,-15.340568543609649
51.0,-18.0,-18.78512598989995
51.0,-17.0,-33.959619327557
51.0,-16.0,-21.965500447588138
51.0,-15.0,-17.26527931249197
51.0,-14.0,-22.290016722042473
51.0,-13.0,-23.62613080630029
51.0,-12.0,-19.99775722112101
51.0,-11.0,-19.747845400447606
51.0,-10.0,-26.32255351566366
51.0,-9.0,-22.994510345728266
51.0,-8.0,-19.08457066830119
51.0,-7.0,-25.185939618529694
51.0,-6.0,-21.658971920518404
51.0,-5.0,-25.424515684378587
51.0,-4.0,-34.35231224993962
51.0,-3.0,-21.385931164569453
51.0,-2.0,-24.031143548784023
51.0,-1.0,-29.07645958956367
51.0,0.0,-18.699422345413538
51.0,1.0,-29.076459589520308
51.0,2.0,-24.031143548759154
51.0,3.0,-21.38593116452793
51.0,4.0,-34.35231225005373
51.0,5.0,-25.42451568433662
51.0,6.0,-21.65897192050179
51.0,7.0,-25.185939618517942
51.0,8.0,-19.084570668286304
51.0,9.0,-22.994510345713447
51.0,10.0,-26.322553515643058
51.0,11.0,-19.74784540043042
51.0,12.0,-19.99775722111218
51.0,13.0,-23.626130806330643
51.0,14.0,-22.290016722027453
51.0,15.0,-17.265279312494506
51.0,16.0,-21.965500447590106
51.0,17.0,-33.9596193274975
51.0,18.0,-18.78512598990216
51.0,19.0,-15.340568543604377
51.0,20.0,-22.06464368845612
51.0,21.0,-31.051220922560073
51.0,22.0,-19.53117857727676
51.0,23.0,-18.515353665048032
51.0,24.0,-17.988927777753393
51.0,25.0,-21.353472113689165
51.0,26.0,-29.443787635701156
51.0,27.0,-21.556741543672292
51.0,28.0,-16.053486646138563
51.0,29.0,-14.472911734830948
51.0,30.0,-15.91160762060939
51.0,31.0,-22.481863457372683
51.0,32.0,-28.341091357441282
51.0,33.0,-16.487804302647767
51.0,34.0,-12.708364070104906
51.0,35.0,-11.086035840283161
51.0,36.0,-10.688821904921145
51.0,37.0,-10.548079565134685
51.0,38.0,-10.092258189028913
51.0,39.0,-9.45055635187339
51.0,40.0,-9.531835769911174
51.0,41.0,-11.514135080338317
51.0,42.0,-14.190246720793201
51.0,43.0,-15.101303526631826
51.0,44.0,-15.839584869753109
51.0,45.0,-20.664418499424436
52.0,-45.0,-27.198175440705366
52.0,-44.0,-20.787865905084484
52.0,-43.0,-18.077272920987042
52.0,-42.0,-18.43437820247147
52.0,-41.0,-16.390079950500173
52.0,-40.0,-12.611702050404487
52.0,-39.0,-10.632136382314002
52.0,-38.0,-10.74599394498805
52.0,-37.0,-10.904820693965025
52.0,-36.0,-10.925419544839334
52.0,-35.0,-10.383369784138246
52.0,-34.0,-10.684009908000888
52.0,-33.0,-11.623670806099442
52.0,-32.0,-14.94137442790513
52.0,-31.0,-22.174791433928384
52.0,-30.0,-26.96912476227705
52.0,-29.0,-17.649791990824454
52.0,-28.0,-14.953053029549784
52.0,-27.0,-16.066971837111094
52.0,-26.0,-20.22351249600841
52.0,-25.0,-30.473662334360473
52.0,-24.0,-22.74544397474437
52.0,-23.0,-19.769019165297856
52.0,-22.0,-17.822884367745438
52.0,-21.0,-19.18966921859428
52.0,-20.0,-28.10542723364028
52.0,-19.0,-19.57599871966456
52.0,-18.0,-15.947894639318466
52.0,-17.0,-21.206735783603108
52.0,-16.0,-35.187001975359145
52.0,-15.0,-21.33146769683746
52.0,-14.0,-17.112460135328263
52.0,-13.0,-26.92949214168697
52.0,-12.0,-22.928075230895978
52.0,-11.0,-19.04333799780658
52.0,-10.0,-24.654134803917046
52.0,-9.0,-27.224161494621306
52.0,-8.0,-18.153854257088152
52.0,-7.0,-35.23128613680464
52.0,-6.0,-34.582367520303
52.0,-5.0,-19.44180601866224
52.0,-4.0,-25.833247803084873
52.0,-3.0,-20.235962615773268
52.0,-2.0,-22.516839914139524
52.0,-1.0,-30.014556306067036
52.0,0.0,-19.722238879945756
52.0,1.0,-30.01455630606518
52.0,2.0,-22.516839914130653
52.0,3.0,-20.235962615729836
52.0,4.0,-25.83324780302579
52.0,5.0,-19.44180601864803
52.0,6.0,-34.58236752019634
52.0,7.0,-35.231286136873884
52.0,8.0,-18.153854257076535
52.0,9.0,-27.22416149456493
52.0,10.0,-24.654134803933204
52.0,11.0,-19.043337997813804
52.0,12.0,-22.928075230906167
52.0,13.0,-26.929492141738752
52.0,14.0,-17.11246013532501
52.0,15.0,-21.331467696839223
52.0,16.0,-35.18700197537276
52.0,17.0,-21.206735783608373
52.0,18.0,-15.94789463931398
52.0,19.0,-19.57599871964189
52.0,20.0,-28.105427233612925
52.0,21.0,-19.1896692186003
52.0,22.0,-17.82288436774597
52.0,23.0,-19.76901916531161
52.0,24.0,-22.74544397474536
52.0,25.0,-30.473662334446686
52.0,26.0,-20.223512496045664
52.0,27.0,-16.06697183709336
52.0,28.0,-14.953053029561588
52.0,29.0,-17.649791990816674
52.0,30.0,-26.969124762221437
52.0,31.0,-22.174791433926234
52.0,32.0,-14.941374427916722
52.0,33.0,-11.623670806091294
52.0,34.0,-10.684009908007424
52.0,35.0,-10.383369784145449
52.0,36.0,-10.925419544834437
52.0,37.0,-10.904820693964956
52.0,38.0,-10.745993944983603
52.0,39.0,-10.632136382312567
52.0,40.0,-12.611702050398648
52.0,41.0,-16.39007995049553
52.0,42.0,-18.434378202481522
52.0,43.0,-18.07727292098082
52.0,44.0,-20.787865905086225
52.0,45.0,-27.198175440762125
53.0,-45.0,-22.57451218187161
53.0,-44.0,-29.973929209711777
53.0,-43.0,-21.03695184259621
53.0,-42.0,-20.868790933303764
53.0,-41.0,-22.163223766388995
53.0,-40.0,-18.49354060354718
53.0,-39.0,-13.654874186860297
53.0,-38.0,-12.162378743683288
53.0,-37.0,-11.990291411623076
53.0,-36.0,-11.957185964711003
53.0,-35.0,-11.09975850114619
53.0,-34.0,-10.568384588856896
53.0,-33.0,-10.331942124541087
53.0,-32.0,-11.314427266777809
53.0,-31.0,-13.571815225874461
53.0,-30.0,-19.85255806609524
53.0,-29.0,-43.40708751317208
53.0,-28.0,-19.031333319735865
53.0,-27.0,-16.091427951826685
53.0,-26.0,-15.98715136380019
53.0,-25.0,-19.70605137427881
53.0,-24.0,-25.573355344306915
53.0,-23.0,-26.794600455232246
53.0,-22.0,-20.465549984081235
53.0,-21.0,-17.580654740228038
53.0,-20.0,-17.83358582846015
53.0,-19.0,-31.412888609783202
53.0,-18.0,-19.167457750837475
53.0,-17.0,-16.744366623740824
53.0,-16.0,-23.877096134611307
53.0,-15.0,-35.32024044188645
53.0,-14.0,-19.18107880276262
53.0,-13.0,-17.465118420733532
53.0,-12.0,-40.11575074938246
53.0,-11.0,-25.090707925219547
53.0,-10.0,-17.929451407889157
53.0,-9.0,-37.64200660777237
53.0,-8.0,-24.21145797627345
53.0,-7.0,-20.645594215709213
53.0,-6.0,-24.963774031467864
53.0,-5.0,-20.488989841445942
53.0,-4.0,-24.266264155088102
53.0,-3.0,-30.552357695380813
53.0,-2.0,-30.54997572805082
53.0,-1.0,-24.612413490745194
53.0,0.0,-31.87041288698246
53.0,1.0,-24.612413490771154
53.0,2.0,-30.54997572798799
53.0,3.0,-30.55235769533603
53.0,4.0,-24.26626415505334
53.0,5.0,-20.48898984140982
53.0,6.0,-24.963774031438525
53.0,7.0,-20.645594215698473
53.0,8.0,-24.211457976215954
53.0,9.0,-37.642006607791714
53.0,10.0,-17.929451407889253
53.0,11.0,-25.09070792520586
53.0,12.0,-40.115750749032145
53.0,13.0,-17.465118420728714
53.0,14.0,-19.181078802781148
53.0,15.0,-35.32024044204854
53.0,16.0,-23.87709613462151
53.0,17.0,-16.744366623745584
53.0,18.0,-19.16745775082934
53.0,19.0,-31.412888609853212
53.0,20.0,-17.8335858284505
53.0,21.0,-17.58065474021355
53.0,22.0,-20.46554998411485
53.0,23.0,-26.794600455190277
53.0,24.0,-25.573355344270947
