Theta,Phi,RCS(dBsm)
62.0,-40.0,-20.105942320801947
62.0,-39.0,-22.665814541748766
62.0,-38.0,-23.114702867373445
62.0,-37.0,-22.21289204970759
62.0,-36.0,-23.585382339585905
62.0,-35.0,-20.760490770407465
62.0,-34.0,-25.715828114755375
62.0,-33.0,-22.17606303754615
62.0,-32.0,-17.941008831827233
62.0,-31.0,-29.898195747612068
62.0,-30.0,-16.432718693971026
62.0,-29.0,-23.50235978890362
62.0,-28.0,-15.2764616517359
62.0,-27.0,-18.930176230377327
62.0,-26.0,-13.654251194507479
62.0,-25.0,-14.971535666342927
62.0,-24.0,-11.378869907118501
62.0,-23.0,-14.070522839928486
62.0,-22.0,-10.74312296738946
62.0,-21.0,-14.836887574669325
62.0,-20.0,-12.787089657184689
62.0,-19.0,-16.56333140105257
62.0,-18.0,-18.867282809315196
62.0,-17.0,-20.305443264447142
62.0,-16.0,-31.863675130124935
62.0,-15.0,-26.429526169933418
62.0,-14.0,-20.678487486095783
62.0,-13.0,-15.219101421747327
62.0,-12.0,-17.07497279209917
62.0,-11.0,-19.91098867107754
62.0,-10.0,-21.661246181665625
62.0,-9.0,-37.446256836873275
62.0,-8.0,-20.457545003307274
62.0,-7.0,-15.673682046332333
62.0,-6.0,-19.46110730248367
62.0,-5.0,-30.192328255453486
62.0,-4.0,-26.711110907767615
62.0,-3.0,-27.39285695987519
62.0,-2.0,-22.117715202841207
62.0,-1.0,-27.279897978171782
62.0,0.0,-21.292417079738772
62.0,1.0,-27.279897978170943
62.0,2.0,-22.11771520284764
62.0,3.0,-27.392856959877896
62.0,4.0,-26.711110907766574
62.0,5.0,-30.192328255453724
62.0,6.0,-19.461107302486123
62.0,7.0,-15.673682046333436
62.0,8.0,-20.4575450033086
62.0,9.0,-37.446256836893006
62.0,10.0,-21.66124618167284
62.0,11.0,-19.91098867108349
62.0,12.0,-17.07497279210171
62.0,13.0,-15.219101421745966
62.0,14.0,-20.67848748609031
62.0,15.0,-26.42952616992966
62.0,16.0,-31.863675130100187
62.0,17.0,-20.305443264452506
62.0,18.0,-18.867282809317192
62.0,19.0,-16.563331401055336
62.0,20.0,-12.787089657184135
62.0,21.0,-14.83688757466756
62.0,22.0,-10.743122967390086
62.0,23.0,-14.070522839926857
62.0,24.0,-11.378869907116743
62.0,25.0,-14.971535666347277
62.0,26.0,-13.654251194509273
62.0,27.0,-18.930176230380127
62.0,28.0,-15.276461651738245
62.0,29.0,-23.502359788901646
62.0,30.0,-16.43271869396925
62.0,31.0,-29.898195747599484
62.0,32.0,-17.94100883182625
62.0,33.0,-22.176063037535908
62.0,34.0,-25.71582811472654
62.0,35.0,-20.760490770417167
62.0,36.0,-23.585382339572813
62.0,37.0,-22.212892049709332
62.0,38.0,-23.11470286738087
62.0,39.0,-22.66581454175274
62.0,40.0,-20.10594232079481
62.0,41.0,-20.210545499843672
62.0,42.0,-23.44776851878413
62.0,43.0,-21.51123125023746
62.0,44.0,-19.719145532020562
62.0,45.0,-18.67732941778106
63.0,-45.0,-19.609058562024448
63.0,-44.0,-18.797434340172703
63.0,-43.0,-20.310297441989956
63.0,-42.0,-21.750367621932778
63.0,-41.0,-23.32584231290063
63.0,-40.0,-20.807471804032435
63.0,-39.0,-20.110245551699446
63.0,-38.0,-23.616134819327108
63.0,-37.0,-23.21409761672605
63.0,-36.0,-22.331429127082068
63.0,-35.0,-24.173236155850866
63.0,-34.0,-20.951453815495135
63.0,-33.0,-27.988016147878664
63.0,-32.0,-21.697092014677096
63.0,-31.0,-19.082514833889842
63.0,-30.0,-27.445242625425003
63.0,-29.0,-17.10241032953778
63.0,-28.0,-26.699370471738536
63.0,-27.0,-15.60578429930198
63.0,-26.0,-21.84888718180963
63.0,-25.0,-13.174754424318305
63.0,-24.0,-16.571392280438477
63.0,-23.0,-11.638381044640019
63.0,-22.0,-14.40296055258139
63.0,-21.0,-11.369418747707396
63.0,-20.0,-14.497196217433233
63.0,-19.0,-14.13857347892342
63.0,-18.0,-14.55972830082529
63.0,-17.0,-24.207757936361155
63.0,-16.0,-19.73258685866076
63.0,-15.0,-26.880865452862395
63.0,-14.0,-19.52643262862498
63.0,-13.0,-22.03365437549352
63.0,-12.0,-17.076161978410827
63.0,-11.0,-14.464651246499649
63.0,-10.0,-21.460270674834963
63.0,-9.0,-26.54016746710657
63.0,-8.0,-28.619710984785375
63.0,-7.0,-22.32299405768935
63.0,-6.0,-18.639523032394656
63.0,-5.0,-18.177106816204137
63.0,-4.0,-21.099134619115063
63.0,-3.0,-21.88619563770796
63.0,-2.0,-18.231750409238213
63.0,-1.0,-21.537717439835504
63.0,0.0,-20.882332601806564
63.0,1.0,-21.537717439837436
63.0,2.0,-18.23175040924319
63.0,3.0,-21.886195637712728
63.0,4.0,-21.09913461911594
63.0,5.0,-18.17710681620691
63.0,6.0,-18.63952303239894
63.0,7.0,-22.322994057690217
63.0,8.0,-28.619710984782255
63.0,9.0,-26.540167467102957
63.0,10.0,-21.460270674839773
63.0,11.0,-14.464651246501452
63.0,12.0,-17.076161978414305
63.0,13.0,-22.03365437549109
63.0,14.0,-19.526432628620306
63.0,15.0,-26.880865452861936
63.0,16.0,-19.73258685866291
63.0,17.0,-24.207757936374293
63.0,18.0,-14.559728300826148
63.0,19.0,-14.138573478922796
63.0,20.0,-14.497196217430625
63.0,21.0,-11.369418747704279
63.0,22.0,-14.402960552583625
63.0,23.0,-11.638381044640294
63.0,24.0,-16.571392280430956
63.0,25.0,-13.174754424319115
63.0,26.0,-21.84888718181731
63.0,27.0,-15.605784299303899
63.0,28.0,-26.699370471749514
63.0,29.0,-17.102410329532958
63.0,30.0,-27.445242625426175
63.0,31.0,-19.082514833881113
63.0,32.0,-21.697092014681143
63.0,33.0,-27.988016147883542
63.0,34.0,-20.95145381548685
63.0,35.0,-24.173236155853886
63.0,36.0,-22.331429127077868
63.0,37.0,-23.21409761672621
63.0,38.0,-23.61613481932125
63.0,39.0,-20.11024555170944
63.0,40.0,-20.807471804019105
63.0,41.0,-23.32584231291105
63.0,42.0,-21.750367621938143
63.0,43.0,-20.3102974419849
63.0,44.0,-18.797434340170867
63.0,45.0,-19.60905856202573
64.0,-45.0,-20.48534752484496
64.0,-44.0,-19.730436353533797
64.0,-43.0,-19.202084417858917
64.0,-42.0,-20.493231203536645
64.0,-41.0,-22.549244903532614
64.0,-40.0,-22.836616467957555
64.0,-39.0,-21.336519870510678
64.0,-38.0,-20.373083494965293
64.0,-37.0,-23.85865286734178
64.0,-36.0,-24.08997308567273
64.0,-35.0,-22.218572814809384
64.0,-34.0,-23.737815290745754
64.0,-33.0,-22.213937359650778
64.0,-32.0,-28.753584998659957
64.0,-31.0,-20.348802297692906
64.0,-30.0,-21.814115020984453
64.0,-29.0,-24.561441266662747
64.0,-28.0,-17.878289220924376
64.0,-27.0,-25.268215302728652
64.0,-26.0,-16.71376791574842
64.0,-25.0,-20.692901759287953
64.0,-24.0,-13.91791361387181
64.0,-23.0,-16.36763684856558
64.0,-22.0,-12.25752548715941
64.0,-21.0,-13.360838980113218
64.0,-20.0,-13.43035840617402
64.0,-19.0,-12.626618223596974
64.0,-18.0,-17.06047762389222
64.0,-17.0,-14.980902770561727
64.0,-16.0,-19.868348373498
64.0,-15.0,-26.728665811618896
64.0,-14.0,-31.16176938212606
64.0,-13.0,-21.910690924650083
64.0,-12.0,-17.00710319720612
64.0,-11.0,-18.805991380937755
64.0,-10.0,-18.37987713979071
64.0,-9.0,-17.95569177881196
64.0,-8.0,-27.91850183956845
64.0,-7.0,-19.315271307134463
64.0,-6.0,-19.200869617376014
64.0,-5.0,-23.135498135866868
64.0,-4.0,-22.947421880985694
64.0,-3.0,-34.74662559740778
64.0,-2.0,-28.813052470537084
64.0,-1.0,-26.22937123035369
64.0,0.0,-19.091888163378737
64.0,1.0,-26.22937123034046
64.0,2.0,-28.81305247055565
64.0,3.0,-34.7466255974379
64.0,4.0,-22.94742188097633
64.0,5.0,-23.13549813586551
64.0,6.0,-19.20086961738318
64.0,7.0,-19.315271307136832
64.0,8.0,-27.918501839585133
64.0,9.0,-17.955691778816977
64.0,10.0,-18.379877139794658
64.0,11.0,-18.805991380938714
64.0,12.0,-17.0071031972073
64.0,13.0,-21.910690924649924
64.0,14.0,-31.16176938214817
64.0,15.0,-26.72866581162943
64.0,16.0,-19.86834837349888
64.0,17.0,-14.980902770563809
64.0,18.0,-17.060477623892993
64.0,19.0,-12.626618223596552
64.0,20.0,-13.430358406172422
64.0,21.0,-13.360838980109147
64.0,22.0,-12.257525487159565
64.0,23.0,-16.36763684856907
64.0,24.0,-13.917913613869331
64.0,25.0,-20.69290175928557
64.0,26.0,-16.71376791574747
64.0,27.0,-25.26821530273535
64.0,28.0,-17.878289220928334
64.0,29.0,-24.561441266645545
64.0,30.0,-21.81411502097166
64.0,31.0,-20.348802297687566
64.0,32.0,-28.75358499866637
64.0,33.0,-22.213937359653755
64.0,34.0,-23.737815290745345
64.0,35.0,-22.218572814802794
64.0,36.0,-24.089973085678594
64.0,37.0,-23.858652867333472
64.0,38.0,-20.373083494961627
64.0,39.0,-21.336519870518885
64.0,40.0,-22.836616467951686
64.0,41.0,-22.549244903532284
64.0,42.0,-20.49323120353482
64.0,43.0,-19.202084417859155
64.0,44.0,-19.730436353537698
64.0,45.0,-20.48534752483566
65.0,-45.0,-21.487065545170687
65.0,-44.0,-21.03617565894996
65.0,-43.0,-19.610054814199437
65.0,-42.0,-19.82973301989023
65.0,-41.0,-20.573348346295795
65.0,-40.0,-23.3904240780222
65.0,-39.0,-22.92476996783902
65.0,-38.0,-21.127414609551526
65.0,-37.0,-21.31578231886887
65.0,-36.0,-23.662270584554705
65.0,-35.0,-24.08054912733305
65.0,-34.0,-23.150720587690714
65.0,-33.0,-22.906083365155162
65.0,-32.0,-23.14995106435621
65.0,-31.0,-30.705877969521488
65.0,-30.0,-20.078079386701063
65.0,-29.0,-25.018169982850594
65.0,-28.0,-21.241350542122248
65.0,-27.0,-20.788195017651358
65.0,-26.0,-22.001646462476508
65.0,-25.0,-18.35012655436539
65.0,-24.0,-17.703592896229587
65.0,-23.0,-16.22078450999391
65.0,-22.0,-14.128604569936963
65.0,-21.0,-14.537905323939322
65.0,-20.0,-12.446504429315755
65.0,-19.0,-15.40664486005185
65.0,-18.0,-12.572275734611999
65.0,-17.0,-16.768738885566535
65.0,-16.0,-16.987005169403137
65.0,-15.0,-17.166218138242687
65.0,-14.0,-38.114683337096665
65.0,-13.0,-25.2754458157493
65.0,-12.0,-27.338979480972153
65.0,-11.0,-16.25848747711522
65.0,-10.0,-16.530122395233754
65.0,-9.0,-21.192721634695495
65.0,-8.0,-24.346344395075356
65.0,-7.0,-29.33511582036402
65.0,-6.0,-28.659679248492687
65.0,-5.0,-17.48055697605076
65.0,-4.0,-16.66915504548562
65.0,-3.0,-25.49271805657391
65.0,-2.0,-30.484514041651156
65.0,-1.0,-21.2380614949218
65.0,0.0,-17.055778806783856
65.0,1.0,-21.238061494917822
65.0,2.0,-30.484514041633727
65.0,3.0,-25.492718056573697
65.0,4.0,-16.669155045483635
65.0,5.0,-17.48055697604624
65.0,6.0,-28.659679248493507
65.0,7.0,-29.335115820357544
65.0,8.0,-24.346344395066758
65.0,9.0,-21.192721634704064
65.0,10.0,-16.53012239523845
65.0,11.0,-16.258487477117143
65.0,12.0,-27.338979480978548
65.0,13.0,-25.275445815738035
65.0,14.0,-38.11468333714853
65.0,15.0,-17.166218138247554
65.0,16.0,-16.98700516940419
65.0,17.0,-16.768738885566993
65.0,18.0,-12.572275734611623
65.0,19.0,-15.406644860049425
65.0,20.0,-12.446504429315585
65.0,21.0,-14.537905323936345
65.0,22.0,-14.128604569937693
65.0,23.0,-16.22078450999988
65.0,24.0,-17.703592896226848
65.0,25.0,-18.350126554364337
65.0,26.0,-22.001646462473104
65.0,27.0,-20.788195017638085
65.0,28.0,-21.241350542130675
65.0,29.0,-25.01816998286598
65.0,30.0,-20.07807938668924
65.0,31.0,-30.70587796951822
65.0,32.0,-23.149951064350603
65.0,33.0,-22.906083365160626
65.0,34.0,-23.150720587688113
65.0,35.0,-24.080549127339275
65.0,36.0,-23.66227058455163
65.0,37.0,-21.315782318864652
65.0,38.0,-21.127414609550033
65.0,39.0,-22.924769967837474
65.0,40.0,-23.39042407803003
65.0,41.0,-20.573348346293834
65.0,42.0,-19.82973301988316
65.0,43.0,-19.61005481420137
65.0,44.0,-21.03617565895917
65.0,45.0,-21.487065545166736
66.0,-45.0,-21.06207237030514
66.0,-44.0,-21.510448401675117
66.0,-43.0,-21.3338449051945
66.0,-42.0,-19.741707955320493
66.0,-41.0,-20.16461789267366
66.0,-40.0,-21.181530361989857
66.0,-39.0,-23.360365502328236
66.0,-38.0,-23.472905015695563
66.0,-37.0,-20.935528706669505
66.0,-36.0,-21.949943773983605
66.0,-35.0,-24.718083157027753
66.0,-34.0,-23.395265338967196
66.0,-33.0,-23.484013465234238
66.0,-32.0,-23.561652582258667
66.0,-31.0,-23.80349290885381
66.0,-30.0,-26.538436632644732
66.0,-29.0,-20.78412558148203
66.0,-28.0,-31.933028871716907
66.0,-27.0,-19.81538382048709
66.0,-26.0,-26.091321627127606
66.0,-25.0,-19.1142470479284
66.0,-24.0,-23.564807739741912
66.0,-23.0,-16.32147404914164
66.0,-22.0,-19.03127848513391
66.0,-21.0,-13.116757450867741
66.0,-20.0,-16.933499266524375
66.0,-19.0,-12.27521552336248
66.0,-18.0,-14.846003850226765
66.0,-17.0,-15.12051350855577
66.0,-16.0,-13.886529119112147
66.0,-15.0,-20.424705087370953
66.0,-14.0,-19.405550129706214
66.0,-13.0,-22.98013043304931
66.0,-12.0,-23.41485081064935
66.0,-11.0,-19.540509691656013
66.0,-10.0,-22.294678074763944
66.0,-9.0,-15.935606931199565
66.0,-8.0,-17.622425876680442
66.0,-7.0,-37.06373420025096
66.0,-6.0,-24.95492186616715
66.0,-5.0,-21.194827704483803
66.0,-4.0,-21.952361045458325
66.0,-3.0,-28.285318438518587
66.0,-2.0,-23.344632054900178
66.0,-1.0,-32.59650525548979
66.0,0.0,-22.98830336792768
66.0,1.0,-32.59650525548994
66.0,2.0,-23.344632054898327
66.0,3.0,-28.285318438515784
66.0,4.0,-21.952361045457653
66.0,5.0,-21.19482770448066
66.0,6.0,-24.954921866169485
66.0,7.0,-37.063734200219585
66.0,8.0,-17.622425876676967
66.0,9.0,-15.93560693119902
66.0,10.0,-22.294678074771163
66.0,11.0,-19.54050969165802
66.0,12.0,-23.41485081065422
66.0,13.0,-22.98013043304881
66.0,14.0,-19.40555012970725
66.0,15.0,-20.424705087375195
66.0,16.0,-13.886529119114005
66.0,17.0,-15.120513508555412
66.0,18.0,-14.846003850225761
66.0,19.0,-12.275215523361078
66.0,20.0,-16.93349926652279
66.0,21.0,-13.116757450868219
66.0,22.0,-19.031278485134514
66.0,23.0,-16.321474049147366
66.0,24.0,-23.564807739745746
66.0,25.0,-19.114247047929013
66.0,26.0,-26.091321627134594
66.0,27.0,-19.815383820475056
66.0,28.0,-31.93302887168276
66.0,29.0,-20.78412558148656
66.0,30.0,-26.538436632650665
66.0,31.0,-23.80349290884851
66.0,32.0,-23.56165258225358
66.0,33.0,-23.484013465231865
66.0,34.0,-23.39526533897116
66.0,35.0,-24.718083157024985
66.0,36.0,-21.94994377398912
66.0,37.0,-20.935528706660694
66.0,38.0,-23.47290501570043
66.0,39.0,-23.360365502319702
66.0,40.0,-21.181530361997307
66.0,41.0,-20.164617892669376
66.0,42.0,-19.74170795531401
66.0,43.0,-21.33384490519652
66.0,44.0,-21.510448401682396
66.0,45.0,-21.06207237030989
67.0,-45.0,-19.390968251419977
67.0,-44.0,-21.343044988318102
67.0,-43.0,-21.989836200512457
67.0,-42.0,-21.09172403304678
67.0,-41.0,-20.262253560350988
67.0,-40.0,-20.12898120258898
67.0,-39.0,-22.205345878819035
67.0,-38.0,-23.4871519989538
67.0,-37.0,-23.032784931003313
67.0,-36.0,-21.541479972944554
67.0,-35.0,-22.041043950432822
67.0,-34.0,-25.435349442120405
67.0,-33.0,-24.014006204347503
67.0,-32.0,-22.99630783567649
67.0,-31.0,-23.52589028525589
67.0,-30.0,-26.700247460615998
67.0,-29.0,-24.47986658866048
67.0,-28.0,-21.23534310430355
67.0,-27.0,-32.87585191785113
67.0,-26.0,-20.353334954005856
67.0,-25.0,-44.461604968857515
67.0,-24.0,-18.72232270998696
67.0,-23.0,-28.590818999156898
67.0,-22.0,-15.95924659562401
67.0,-21.0,-18.86729906174541
67.0,-20.0,-14.396985492287293
67.0,-19.0,-14.725973141601978
67.0,-18.0,-14.933212840342545
67.0,-17.0,-13.316698419243219
67.0,-16.0,-17.1214999259619
67.0,-15.0,-15.055972200508483
67.0,-14.0,-17.1486814999242
67.0,-13.0,-25.87442160573099
67.0,-12.0,-25.513907226099214
67.0,-11.0,-32.9410042183012
67.0,-10.0,-18.49714602198443
67.0,-9.0,-16.789851549394935
67.0,-8.0,-21.920319881393286
67.0,-7.0,-21.931156400492476
67.0,-6.0,-23.66366777034365
67.0,-5.0,-24.850932824201042
67.0,-4.0,-18.743991928883815
67.0,-3.0,-19.82164208977361
67.0,-2.0,-21.002870324273776
67.0,-1.0,-22.684061108240975
67.0,0.0,-19.026340354101954
67.0,1.0,-22.6840611082388
67.0,2.0,-21.002870324271797
67.0,3.0,-19.821642089771395
67.0,4.0,-18.743991928880924
67.0,5.0,-24.850932824193027
67.0,6.0,-23.663667770350415
67.0,7.0,-21.9311564004972
67.0,8.0,-21.92031988138873
67.0,9.0,-16.789851549393216
67.0,10.0,-18.497146021984946
67.0,11.0,-32.941004218291596
67.0,12.0,-25.513907226105204
67.0,13.0,-25.87442160572561
67.0,14.0,-17.148681499924734
67.0,15.0,-15.055972200507277
67.0,16.0,-17.121499925960375
67.0,17.0,-13.31669841924337
67.0,18.0,-14.93321284034055
67.0,19.0,-14.725973141602067
67.0,20.0,-14.39698549228704
67.0,21.0,-18.867299061747254
67.0,22.0,-15.959246595626137
67.0,23.0,-28.590818999175983
67.0,24.0,-18.722322709989285
67.0,25.0,-44.461604968724735
67.0,26.0,-20.353334954008886
67.0,27.0,-32.87585191782566
67.0,28.0,-21.23534310429403
67.0,29.0,-24.47986658866168
67.0,30.0,-26.700247460625985
67.0,31.0,-23.525890285263614
67.0,32.0,-22.996307835665995
67.0,33.0,-24.01400620435482
67.0,34.0,-25.435349442114866
67.0,35.0,-22.04104395042966
67.0,36.0,-21.541479972952608
67.0,37.0,-23.032784930993383
67.0,38.0,-23.48715199895735
67.0,39.0,-22.205345878812043
67.0,40.0,-20.12898120259678
67.0,41.0,-20.26225356033971
67.0,42.0,-21.091724033048244
67.0,43.0,-21.98983620051305
67.0,44.0,-21.34304498831536
67.0,45.0,-19.39096825142373
68.0,-45.0,-18.53157892346285
68.0,-44.0,-20.146370379390678
68.0,-43.0,-21.417537332087914
68.0,-42.0,-22.533314391399244
68.0,-41.0,-20.946025440128754
68.0,-40.0,-20.49333102991815
68.0,-39.0,-20.594714539380536
68.0,-38.0,-22.580822149079566
68.0,-37.0,-24.450761755011975
68.0,-36.0,-22.39468122015336
68.0,-35.0,-21.73419439063451
68.0,-34.0,-23.31962647407245
68.0,-33.0,-24.865910956586962
68.0,-32.0,-23.714548010710917
68.0,-31.0,-23.919138579124603
68.0,-30.0,-23.725385496125014
68.0,-29.0,-27.09385269486892
68.0,-28.0,-22.864218839347807
68.0,-27.0,-24.561243188000148
68.0,-26.0,-25.806847519869606
68.0,-25.0,-21.505629840429357
68.0,-24.0,-25.303862881264454
68.0,-23.0,-21.580729912667632
68.0,-22.0,-20.73360842210441
68.0,-21.0,-19.004632719837375
68.0,-20.0,-16.06726872056091
68.0,-19.0,-17.30303860068856
68.0,-18.0,-13.289016082029812
68.0,-17.0,-17.377660543685884
68.0,-16.0,-13.771787796908141
68.0,-15.0,-14.699170783506737
68.0,-14.0,-19.46163854664634
68.0,-13.0,-16.18436276595522
68.0,-12.0,-21.659898924896183
68.0,-11.0,-27.99120900649188
68.0,-10.0,-25.2497438463808
68.0,-9.0,-21.89568011389884
68.0,-8.0,-17.244818086636617
68.0,-7.0,-18.06357875024641
68.0,-6.0,-24.8570132481687
68.0,-5.0,-24.377825654032375
68.0,-4.0,-21.080325754748152
68.0,-3.0,-27.519290779839718
68.0,-2.0,-23.69936643246559
68.0,-1.0,-47.831011348110685
68.0,0.0,-25.793614297393056
68.0,1.0,-47.83101134816786
68.0,2.0,-23.699366432465837
68.0,3.0,-27.51929077983432
68.0,4.0,-21.080325754744834
68.0,5.0,-24.377825654026083
68.0,6.0,-24.857013248174322
68.0,7.0,-18.063578750249984
68.0,8.0,-17.244818086638126
68.0,9.0,-21.89568011389635
68.0,10.0,-25.24974384637726
68.0,11.0,-27.99120900648058
68.0,12.0,-21.659898924900357
68.0,13.0,-16.184362765956262
68.0,14.0,-19.461638546647148
68.0,15.0,-14.699170783504712
68.0,16.0,-13.771787796904217
68.0,17.0,-17.377660543683298
68.0,18.0,-13.28901608202864
68.0,19.0,-17.303038600687586
68.0,20.0,-16.06726872056339
68.0,21.0,-19.004632719838057
68.0,22.0,-20.73360842210853
68.0,23.0,-21.5807299126677
68.0,24.0,-25.303862881266603
68.0,25.0,-21.50562984042296
68.0,26.0,-25.806847519880016
68.0,27.0,-24.561243188004052
68.0,28.0,-22.86421883934251
68.0,29.0,-27.093852694873704
68.0,30.0,-23.725385496122527
68.0,31.0,-23.91913857912661
68.0,32.0,-23.714548010708892
68.0,33.0,-24.86591095659589
68.0,34.0,-23.319626474069736
68.0,35.0,-21.7341943906313
68.0,36.0,-22.394681220158418
68.0,37.0,-24.450761755015588
68.0,38.0,-22.580822149075566
68.0,39.0,-20.59471453937912
68.0,40.0,-20.49333102992366
68.0,41.0,-20.94602544011602
68.0,42.0,-22.533314391408034
68.0,43.0,-21.417537332087427
68.0,44.0,-20.14637037938149
68.0,45.0,-18.531578923465453
69.0,-45.0,-18.569931800680962
69.0,-44.0,-18.95352526134775
69.0,-43.0,-20.641362817440307
69.0,-42.0,-22.00143887021558
69.0,-41.0,-22.310380729516673
69.0,-40.0,-21.290142921568215
69.0,-39.0,-20.29432848938167
69.0,-38.0,-21.537261865692592
69.0,-37.0,-23.03350123029571
69.0,-36.0,-24.18102378802256
69.0,-35.0,-22.706939155437627
69.0,-34.0,-21.664555450880215
69.0,-33.0,-24.357554205819465
69.0,-32.0,-25.66653915564484
69.0,-31.0,-23.256696242900517
69.0,-30.0,-23.580501926251745
69.0,-29.0,-25.654068641431355
69.0,-28.0,-27.311310748979686
69.0,-27.0,-22.001294839673808
69.0,-26.0,-29.379622873474574
69.0,-25.0,-22.274867311144778
69.0,-24.0,-28.28982726906942
69.0,-23.0,-22.020767085557587
69.0,-22.0,-29.647658824006278
69.0,-21.0,-17.939758776694283
69.0,-20.0,-24.729591847052852
69.0,-19.0,-14.94775969966823
69.0,-18.0,-17.81317842215959
69.0,-17.0,-15.128128058104819
69.0,-16.0,-14.048415269461469
69.0,-15.0,-18.001464916517307
69.0,-14.0,-14.46709439818841
69.0,-13.0,-16.033337658902372
69.0,-12.0,-23.78213271733042
69.0,-11.0,-20.65668678044844
69.0,-10.0,-30.153093261273565
69.0,-9.0,-19.13546122509725
69.0,-8.0,-18.339586061024352
69.0,-7.0,-22.56525858077825
69.0,-6.0,-21.358446903255203
69.0,-5.0,-26.706931219568176
69.0,-4.0,-48.79767835486595
69.0,-3.0,-21.10496775982885
69.0,-2.0,-17.360762795687226
69.0,-1.0,-22.78281513500776
69.0,0.0,-34.61479259915121
69.0,1.0,-22.782815135010893
69.0,2.0,-17.360762795687968
69.0,3.0,-21.10496775982808
69.0,4.0,-48.79767835492912
69.0,5.0,-26.706931219571235
69.0,6.0,-21.358446903254734
69.0,7.0,-22.56525858077999
69.0,8.0,-18.33958606102678
69.0,9.0,-19.135461225098297
69.0,10.0,-30.15309326128161
69.0,11.0,-20.65668678045047
69.0,12.0,-23.78213271734208
69.0,13.0,-16.033337658905037
69.0,14.0,-14.467094398190046
69.0,15.0,-18.001464916516476
69.0,16.0,-14.04841526945836
69.0,17.0,-15.128128058101304
69.0,18.0,-17.813178422157918
69.0,19.0,-14.947759699667449
69.0,20.0,-24.729591847062103
69.0,21.0,-17.939758776697307
69.0,22.0,-29.647658824007213
69.0,23.0,-22.020767085556187
69.0,24.0,-28.289827269060346
69.0,25.0,-22.27486731113951
69.0,26.0,-29.37962287347724
69.0,27.0,-22.001294839675158
69.0,28.0,-27.311310748972957
69.0,29.0,-25.654068641441803
69.0,30.0,-23.580501926250502
69.0,31.0,-23.25669624289317
69.0,32.0,-25.66653915565674
69.0,33.0,-24.357554205814097
69.0,34.0,-21.664555450886304
69.0,35.0,-22.706939155431826
69.0,36.0,-24.181023788024298
69.0,37.0,-23.03350123030256
69.0,38.0,-21.537261865687395
69.0,39.0,-20.294328489383012
69.0,40.0,-21.290142921568474
69.0,41.0,-22.310380729512648
69.0,42.0,-22.001438870218873
69.0,43.0,-20.641362817436807
69.0,44.0,-18.953525261341355
69.0,45.0,-18.569931800682152
70.0,-45.0,-18.895919975472793
70.0,-44.0,-18.618842446784395
70.0,-43.0,-19.687913587937857
70.0,-42.0,-20.882802975548547
70.0,-41.0,-22.841841784754845
70.0,-40.0,-22.059158193898433
70.0,-39.0,-21.210018644855865
70.0,-38.0,-20.714631046183932
70.0,-37.0,-21.843591076958603
70.0,-36.0,-24.38978278829905
70.0,-35.0,-23.679498106538617
70.0,-34.0,-22.175546472982642
70.0,-33.0,-22.86156095695192
70.0,-32.0,-24.883635997540743
70.0,-31.0,-24.497800719822823
70.0,-30.0,-23.840083614600292
70.0,-29.0,-24.426217536498207
70.0,-28.0,-26.03878662755985
70.0,-27.0,-24.40448452273713
70.0,-26.0,-23.803520260185866
70.0,-25.0,-31.453495023851193
70.0,-24.0,-22.1440536933656
70.0,-23.0,-32.80696540361294
70.0,-22.0,-21.449318563128497
70.0,-21.0,-26.048871258405555
70.0,-20.0,-20.088707078682052
70.0,-19.0,-18.698117415187603
70.0,-18.0,-18.743138707158966
70.0,-17.0,-14.974072048086475
70.0,-16.0,-18.354729721098394
70.0,-15.0,-14.602236089948288
70.0,-14.0,-15.390326949889637
70.0,-13.0,-18.22290951531916
70.0,-12.0,-16.129689938792286
70.0,-11.0,-19.136277421603193
70.0,-10.0,-42.62756996812658
70.0,-9.0,-24.613868150046635
70.0,-8.0,-29.34338277539279
70.0,-7.0,-18.182315329978813
70.0,-6.0,-16.76580330901817
70.0,-5.0,-24.855556537158655
70.0,-4.0,-34.65598798828205
70.0,-3.0,-22.658812963926373
70.0,-2.0,-20.06134632365507
70.0,-1.0,-30.724538427954357
70.0,0.0,-31.380114641254835
70.0,1.0,-30.72453842796374
70.0,2.0,-20.06134632365668
70.0,3.0,-22.65881296392473
70.0,4.0,-34.655987988270226
70.0,5.0,-24.855556537161846
70.0,6.0,-16.765803309017716
70.0,7.0,-18.18231532997699
70.0,8.0,-29.34338277539183
70.0,9.0,-24.613868150049036
70.0,10.0,-42.62756996809784
70.0,11.0,-19.136277421605612
70.0,12.0,-16.12968993879599
70.0,13.0,-18.222909515322687
70.0,14.0,-15.39032694989185
70.0,15.0,-14.602236089948772
70.0,16.0,-18.354729721095577
70.0,17.0,-14.974072048085475
70.0,18.0,-18.743138707158103
70.0,19.0,-18.6981174151883
70.0,20.0,-20.088707078683324
70.0,21.0,-26.048871258413023
70.0,22.0,-21.44931856313017
70.0,23.0,-32.80696540361149
70.0,24.0,-22.144053693356177
70.0,25.0,-31.45349502386346
70.0,26.0,-23.803520260179468
70.0,27.0,-24.40448452274103
70.0,28.0,-26.03878662755427
70.0,29.0,-24.42621753650059
70.0,30.0,-23.840083614602303
